"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SWAP70",1189.28124387954,-0.861900593004106,0.133057939924455,-6.47763367968463,9.31722164760158e-11,7.85172514804276e-09
"ARNTL",579.567539067752,0.579530087267005,0.1853554125823,3.12658842379198,0.00176847313918961,0.0110383008024811
"LYVE1",5146.41086708734,-0.204312646705008,0.377140231823767,-0.541741849489239,0.587996355685344,0.746408393185492
"AMPD3",1052.24561238307,-0.740908999804747,0.294030488949565,-2.51983732180861,0.0117409082662274,0.0482252464936667
"SBF2",700.081993808245,0.188819168505099,0.119413423308181,1.58122230545051,0.113827216984667,0.256134195717655
"MICAL2",545.550976130372,-0.457492894854157,0.274299892174311,-1.66785663394805,0.095344190135192,0.225689013286967
"RRAS2",518.808625768031,0.439855580267339,0.158401830529299,2.77683394691566,0.00548912143566168,0.0268268394104201
"HSD17B4",7950.29485883201,-0.238064721303718,0.16279262437862,-1.46238026576703,0.14363703415565,0.301339632970117
"ZFC3H1",1228.04898494459,-0.177099055842897,0.132827501708698,-1.33330111283197,0.182433008652433,0.355401207416803
"TEX15",126.720542281677,-0.0584890500002464,0.635163788841503,-0.0920849881995422,0.926630515453505,0.961179949737513
"SARAF",23130.4097205052,-0.356785637435273,0.156686170335366,-2.27707165649412,0.0227819469320765,0.0795786230692165
"RNF122",673.523491053302,0.504690218999625,0.229270972354157,2.20128267358689,0.0277160186868881,0.0916887971992265
"DUSP26",413.315186574023,-1.29827905106547,0.415044900926597,-3.12804481675845,0.00175973346519575,0.0109941633822904
"DPF2",1568.93330748252,0.156832659421454,0.0938570853130797,1.67097304266701,0.0947270025623748,0.224581029368499
"MEN1",1771.71904649935,0.424524175145434,0.161994633448324,2.62060641213066,0.00877735322844452,0.0384541668497869
"ERG28",7756.76924436487,1.05698836947046,0.254027390691361,4.16092283038358,3.16964184922601e-05,0.000420111419678186
"GSC",21.9057071387703,2.61372314580424,0.415213411088826,6.29489095487113,3.07616030168553e-10,2.10726573680953e-08
"DGLUCY",3951.03920246648,-0.235603489327565,0.145594993841139,-1.61821147219276,0.105617031335004,0.242581986789933
"UNC79",216.446803300796,1.86160206713639,0.437312769587297,4.25691220700743,2.07269700113213e-05,0.00029552300383948
"NUMB",1926.34409883359,0.262483782000633,0.111073958121786,2.36314421885313,0.0181206163711594,0.0670303289296589
"CATSPERB",10.200349787169,0.79824224438829,0.40851823067447,1.95399417810652,0.0507019057036229,0.142666762846659
"COX16",222.561408607382,-0.228611098889421,0.195158572729722,-1.17141202506142,0.241433201025736,0.426416379384542
"TTC9",492.168603824628,0.530365023316349,0.326861950971952,1.62259639502017,0.104675711659144,0.241067379752525
"MED6",724.672634915882,0.228277513363491,0.114879951884255,1.98709617839574,0.0469117396711159,0.134767296331713
"EIF2S1",2947.62649073087,0.359471654212611,0.153986807583929,2.33443150002758,0.0195731389819009,0.0709887034019337
"ADAM20",3.00677456905354,0.755562047884861,0.283294019495768,2.66705964788695,0.00765180900993072,0.0346614114486139
"LOXL2",780.515915433988,-0.594634591258096,0.239207788857123,-2.48584962094719,0.0129242566033152,0.0517190011026518
"ELP3",1671.2490702085,0.293331169952445,0.126877403096993,2.31192602301456,0.0207817603733607,0.0741803709568016
"PEBP4",142.021963822287,-2.90377256563515,0.532151268343323,-5.45666756498597,4.85153435252063e-08,1.71890383780166e-06
"ADAMDEC1",21.289000570447,-1.54660549675374,0.468772735396022,-3.29926503820057,0.000969383402334951,0.00685727417495419
"CTIF",5319.70012494592,-0.106342489965451,0.187834766331636,-0.566149132252201,0.571292405979351,0.733911059964116
"MRO",109.833857333487,0.192538168750439,0.343885056178835,0.559891060373123,0.575553746766463,0.736795544862367
"MBD2",1613.27609566056,-0.124509483776051,0.0984580352441367,-1.26459443830377,0.206016747804053,0.384908813798114
"IER3IP1",1382.28721869094,0.368584618365588,0.11174013759853,3.29858747525326,0.000971725985113841,0.00686500240340932
"MRPS36",1600.21923820835,-0.213678063533935,0.13034221829425,-1.63936187622304,0.101137916483421,0.235129778319954
"CCNB1",1879.90892821738,0.627798492162475,0.24236692794927,2.59028118016943,0.00958975671103764,0.0412079399620097
"CDK7",1528.78250314201,-0.0693536444562688,0.117815933496989,-0.588660993447386,0.556088709273019,0.722748618276506
"CD180",52.6550652007375,-1.49890871458578,0.319149829062781,-4.69656749930742,2.6456983175684e-06,5.30588920047954e-05
"IRAK2",222.7841559627,-0.958203516842166,0.219295382071668,-4.36946509219704,1.24551247107642e-05,0.000192946102124908
"CAMK1",131.960837254565,1.2643519638788,0.243115774969516,5.20061671866968,1.98628335424546e-07,5.74609627062228e-06
"THUMPD3",1166.65522985271,0.189193257121096,0.0943494881817163,2.00523882818221,0.0449375209451374,0.130780013702727
"VHL",1339.6794260896,0.147799649606197,0.115193113669461,1.28305976718625,0.199471137723186,0.376531298798756
"BHLHE40",7197.08718260697,-0.311918125248715,0.237148326477825,-1.31528706055567,0.188413445160488,0.363017129509669
"ARL8B",3996.77771625652,-0.189862404175632,0.119533431345482,-1.58836236890817,0.112204421700855,0.253485121538628
"EDEM1",1593.15352779258,-0.0945799282736092,0.175520349632716,-0.538854488790171,0.589987262414074,0.748040645549628
"CNTN6",139.206120853591,1.60451140549079,0.597842892539284,2.68383454167328,0.00727831166389643,0.0333315315254187
"CHL1",924.057440275713,4.86564617138303,0.686764547413703,7.08488256958902,1.39162255899968e-12,1.98502005710127e-10
"MEIS2",1480.886762405,-0.659625553525743,0.242292701475259,-2.72243261769525,0.0064803247278747,0.030599985638216
"DPH6",423.819114004987,0.0234138478369848,0.129882867958431,0.180268946975197,0.856941433001251,0.922601542799909
"KATNBL1",525.218458002519,0.187674494141636,0.124094201578737,1.51235506376628,0.13044355999921,0.282028563121651
"EMC7",4060.4851464989,0.111169058929044,0.12693750314047,0.87577789210194,0.381150790892703,0.571763801252787
"TRPM1",1.50312417119046,-0.612217093613033,0.708030294310509,-0.864676410787224,0.387216420243509,0.576948145739816
"GNAT2",11.9834711554707,0.741113725675055,0.275190044480565,2.69309788104415,0.00707914827945704,0.0326417486437321
"GSTM1",555.054460217668,0.173460226476952,0.955080794197993,0.181618379859278,0.855882223699926,0.921973299035981
"PRPF38B",1571.86380562085,-0.117418794431617,0.0846597153474382,-1.38695002634651,0.165457001784785,0.3320625108126
"TSPAN2",23.0985065401434,-0.745878647013552,0.31856458043168,-2.34137343832396,0.019212938797536,0.0699902296622962
"GSTM5",33.1526979352499,-0.0616852446782628,0.392129137791051,-0.157308495425128,0.875001725237707,0.93162136158168
"GSTM3",965.812431779039,0.536905568109493,0.276469308076309,1.9420078555747,0.0521361493106347,0.145595908109621
"SYT6",11.6408787302858,-0.843844467370953,0.446856327657637,-1.88840218912033,0.0589719776913803,0.159220474019255
"VAV3",174.479378135806,-1.4555566741411,0.337761866656897,-4.3094168342564,1.63685597475851e-05,0.000242729092566575
"CHIA",1.91477630081944,-0.74012187229553,0.849086876205209,-0.871668015413603,0.383389513874954,0.573873823748682
"PSRC1",291.923362172329,0.248605042178396,0.26166112609909,0.95010308135818,0.342059877676369,0.534012743742839
"HMGCS2",23.117311451043,-1.59565655216422,0.834886020593016,-1.91122681756107,0.0559754389831663,0.153252240506467
"PTPN22",42.0357212560021,-2.20049819202947,0.381180744500395,-5.77284719592438,7.79431199769803e-09,3.55709945047299e-07
"SORT1",2629.64939327376,-0.734303252203065,0.208805942424108,-3.51667794354058,0.000436983641826794,0.00361048420215468
"WNT2B",69.2878035708286,-0.12147976275306,0.192440365247598,-0.631259261001514,0.52787101957282,0.700864330697685
"PTGFRN",3295.96733454718,0.42687835066607,0.19106856531904,2.23416316521392,0.0254723391104593,0.0861629785124355
"LAMTOR5",1991.23285246474,-0.241434121765595,0.109062375698095,-2.21372512949773,0.0268476931730158,0.0895340047519688
"NOTCH2",3324.01351505687,0.287436871527325,0.181993667705192,1.57937842097307,0.114249283953277,0.256718078713889
"TRIM45",320.816450397139,0.762459246762619,0.185488673337783,4.1105434258735,3.94729032580307e-05,0.000502951338883261
"CEPT1",532.538282353931,-0.0746114007976755,0.148940286363802,-0.500948417780194,0.616407425836369,0.766380827156756
"CD101",54.8534397123343,0.16909441421122,0.224575737829049,0.752950500556464,0.451479659709411,0.634407792050002
"VTCN1",7.08483425467389,-3.65568088760648,0.838529941891824,-4.35963071200394,1.3028211501913e-05,0.000200973580986907
"NGF",110.486787046209,-0.95293603723214,0.244847783029432,-3.89195289188136,9.94405558871854e-05,0.00107959351449185
"AP4B1",374.389737821615,0.120474070034079,0.134306304768297,0.897009788497409,0.369713693838057,0.560558909072519
"NAPG",1320.1977964384,-0.0175457237857877,0.108345878213861,-0.161941774574522,0.871351705625307,0.929556431362929
"SPIRE1",622.497011071155,0.17514789021627,0.192472557168026,0.909988898123117,0.362828364677528,0.553455561807545
"PPHLN1",2769.75393123855,0.0789715573803313,0.083046394024846,0.950933009285201,0.341638383808302,0.533508046599573
"FKBP11",572.839535665066,0.46770356597707,0.189943385424475,2.46233142013275,0.0138037047581405,0.0544122588564096
"ARF3",11046.8537348999,-0.122155777098881,0.120945717876565,-1.01000497779964,0.312492905173769,0.504475379586281
"TMEM106C",3720.73416488337,-0.196075797071074,0.158531084961539,-1.23682870850625,0.216150681569555,0.397464420878221
"SLC38A2",9877.2624262541,-0.637953250372527,0.17709166891049,-3.60238996163608,0.000315304885275162,0.00278160534667111
"PLEKHA8P1",114.081889045179,-0.5622464212024,0.144481843389446,-3.89146766135095,9.96396711216912e-05,0.00108124128583064
"YWHAQ",8557.28523300136,0.252343119190267,0.129014158725809,1.95593353227661,0.0504729845706718,0.142277768979693
"KIDINS220",2796.24817368816,-0.00139684671415053,0.102844545057489,-0.0135821176842165,0.989163371177015,0.994087773552004
"GRHL1",18.3816629359552,-0.51724051497896,0.2643444266672,-1.95669158415867,0.0503837399513062,0.14209947380428
"ROCK2",1389.06143071891,0.0389687813808014,0.147132021650102,0.264855882110244,0.791120485869174,0.883279794042242
"RSAD2",418.686467370538,-0.333172401891872,0.320430463854861,-1.03976506441904,0.298449063660006,0.489735888824562
"MYCN",19.4361262669012,0.333707044032212,0.423500485886361,0.787973225895557,0.430712367022014,0.616881356749342
"LPIN1",2332.25878479566,0.274761675915777,0.173070503346019,1.58757079111538,0.112383427448884,0.253736736634283
"CMPK2",310.613884298866,-0.486283676034354,0.212260019209136,-2.2909810233986,0.0219645112292261,0.077321650107158
"IAH1",1363.89048095796,0.207045498381733,0.120932896302202,1.71206929390281,0.086883899283132,0.211060489632793
"LDHA",33495.3119474107,0.191496109136981,0.198294497007765,0.965715700771476,0.334186460795002,0.526629706880007
"SAA2",1.43565086186733,0.00876038578484185,0.524265075292002,0.0167098404942625,0.986668096678643,0.992723862883181
"ANO3",19.7977572335377,0.32274320318075,0.47136679341707,0.684696520179316,0.493535445368777,0.672538996067047
"IL6ST",8506.56147433316,-0.410555933685125,0.155455972246649,-2.64097884276669,0.00826668815636392,0.0367395973499044
"FST",719.792981533846,0.697957120172148,0.444902416560428,1.56878698382469,0.116697582312187,0.260365077319218
"NAV1",794.45698645322,0.500374979746281,0.232536352260855,2.15181400620307,0.0314120062654986,0.1007342225361
"CDC73",1608.1057586459,0.245803905386326,0.126912823320962,1.93679329601462,0.0527706157461468,0.146879754477878
"TIMM17A",2641.72897182057,0.722149002210912,0.157496156149691,4.58518493317737,4.5358478142573e-06,8.34527435911991e-05
"CRB1",17.4767793913414,-1.62993298312968,0.396598103235879,-4.10978511957299,3.96027463228036e-05,0.000504215800361815
"ERN2",98.8183561329104,1.2204780302414,0.390724652284291,3.12362688943767,0.00178636821703258,0.0111394460165071
"RPS15A",1994.53701495184,0.00221681746961464,0.141467125922271,0.0156701951436595,0.987497504907263,0.993296765493192
"RAX",1.0923937151872,1.63020729973572,0.859667072133075,1.89632399865068,0.0579172147807217,0.157261823405421
"NARS1",5667.33723551634,-0.183726692874324,0.103146762528887,-1.78121628221604,0.0748771247244998,0.189553498196193
"GRP",0.886684174244329,1.06760625823791,1.0077292864279,1.0594177152698,0.289409585269115,0.479849335008169
"RELCH",1003.05402779825,0.0398128263240671,0.0974398722592727,0.408588654736032,0.682841557925156,0.813075587845577
"FBH1",2151.7596488661,0.325377523589698,0.132935484724534,2.4476348377857,0.0143797309071763,0.0561861128816143
"RBM17",2308.41127827334,0.26356001413557,0.112915820543816,2.33412831670738,0.0195890039745046,0.0710228037549458
"IL2RA",87.5964039890216,-3.84138629081248,0.463787397472036,-8.28264483198705,1.20469307475339e-16,4.66995727213227e-14
"ANKRD16",274.131768055296,0.47004048001658,0.112705616917883,4.17051512489437,3.0391188268947e-05,0.000407068964821871
"ECHDC3",526.845361448921,-0.845627572297019,0.471069386366451,-1.79512317457028,0.0726340772136923,0.185339800525917
"IL15RA",326.485610799892,-1.07953666811186,0.26250925095834,-4.11237571312556,3.91608304295434e-05,0.000499565969450503
"CCNH",1231.9678795948,-0.0792907763906343,0.120750385803659,-0.656650294431041,0.511405801781189,0.68749909720871
"HRH4",3.9879413856609,-0.0891837068625152,0.311690123031763,-0.286129396706699,0.774779017032133,0.873592731723341
"TMEM241",139.703021488372,0.122846803889567,0.161266662005115,0.761761931214714,0.446202105006206,0.630002115094249
"KCTD1",615.501087120491,0.739017233141333,0.157215856500066,4.70065329028069,2.59330498286075e-06,5.21669103695126e-05
"CABLES1",527.19396695679,0.0347666754551768,0.355229320367637,0.097871074997964,0.922034668499333,0.958937009249827
"DOCK2",351.372002331641,-1.91934305878725,0.241318803514865,-7.9535578281989,1.81230126473188e-15,5.33172559579603e-13
"EMP1",1226.05982073836,-0.841381760711072,0.239193414051568,-3.51757912753266,0.000435502487239962,0.00360276348344382
"SOX5",45.1540901109525,0.00843262417349345,0.381831384498881,0.0220846806098993,0.982380406599277,0.990298171461303
"RERG",1712.35273745122,-1.10350058768099,0.340812288263603,-3.23785446030479,0.00120432229882746,0.00812664750079149
"SLCO1B1",0.692374456757834,0.665649942988392,1.27318468194625,0.522822770668939,0.601097592047004,0.755902818790504
"KLRD1",72.1269440852116,-1.50006330043204,0.340447131675473,-4.40615637749581,1.05221013882252e-05,0.000168466103373188
"KLRC1",6.02564830091067,-1.69183978732658,0.460625612259913,-3.67291731570485,0.000239797092205004,0.00221822408426583
"SPX",34.9434176091035,-0.175232347131492,0.412602933788902,-0.424699711953927,0.67105559380895,0.805276488309597
"PRH2",17.1891357071487,0.64113982101759,0.244092193325154,2.62662976756299,0.00862351041882949,0.0379264106113764
"LRP4",586.37517126715,-1.38128034684637,0.20745339927966,-6.65826808161537,2.77073059603376e-11,2.68516391586213e-09
"MYBPC3",566.131613870687,-1.24303173375806,0.443521015091302,-2.80264450040135,0.00506855049393397,0.0253092413493465
"DDB2",2445.14848896182,0.312176140071815,0.180305875655309,1.73136975673828,0.0833858371120683,0.204890585566593
"ACP2",2478.55734903638,0.204188914623403,0.142662618291375,1.43127132439394,0.15235246897557,0.313818069629441
"RTL8C",8773.11633889422,-0.0836916232146095,0.133703699532995,-0.625948448000546,0.531348755424268,0.70389343831583
"RAB33A",85.9858915984282,-0.567455211078936,0.34773462741573,-1.63186282394742,0.102708387118638,0.237657398564545
"SOX3",38.8172807679563,0.139450580562826,0.777316692784141,0.179399956101999,0.857623665853045,0.922853590341851
"RBMX2",894.680778792059,-0.324296950964478,0.102471857046281,-3.16474162089217,0.00155220723533779,0.00995551505386954
"STK26",291.562745315434,0.116963257286282,0.354669659554322,0.329780837281818,0.7415655677523,0.85214611435187
"FOLH1B",2.34304968346998,-0.464942625833822,0.571070563056198,-0.814159678176352,0.415553481422436,0.603151797159462
"PIWIL4",52.2403968563006,0.385652986779038,0.241432881868677,1.59735071624919,0.11018755163407,0.250358404690748
"MTNR1B",0.534943958628822,-1.46530088130727,0.938292348921152,-1.56166772860514,0.118366284993488,0.262979825006733
"PUM1",2968.058565192,-0.0959348317283999,0.081246732616447,-1.18078387448875,0.237688591633844,0.422315400071996
"SPOCD1",31.4352016553162,-0.849232773810005,0.372131452277185,-2.28207739123714,0.0224847715410916,0.0787911541294233
"YARS1",4025.50054366212,-0.10562167964973,0.145399257901615,-0.726425163195807,0.46757816984732,0.649249923997859
"PHC2",4075.44334078601,0.201241846638677,0.192144771607461,1.04734490017663,0.29494053455431,0.48545334999573
"CDCA8",446.294585854304,0.638564467370536,0.307617618282668,2.07583840917643,0.0379088986683473,0.115667951766094
"GNL2",2094.42071396754,0.00590764689785531,0.12397753776556,0.0476509455206844,0.961994429459968,0.979879380119479
"AGO4",396.686322702003,-0.193794796963783,0.132106988393052,-1.46695340890819,0.14238873004498,0.299502627193239
"HOOK1",401.563586679859,-0.67486363096905,0.323848070438761,-2.08388961544443,0.0371702091601379,0.114122101362891
"CYP2J2",132.20351240018,-0.492021627978901,0.531759029983973,-0.925271787098247,0.354824550324397,0.54565062796713
"BTF3L4",2841.69469200031,-0.00179615510434312,0.109268597734024,-0.0164379807336342,0.986884979593365,0.99288144110413
"TUT4",1161.65283160626,-0.525633938770956,0.138495708245445,-3.79530850038628,0.000147459979244158,0.0014918042112665
"PRPF38A",1071.26168447829,-0.0891310424423196,0.136393383964513,-0.653485087410912,0.513443600226966,0.688870337858974
"DSC2",97.1099799910388,-1.23583893711463,0.372527663273777,-3.31744205585719,0.0009084575695712,0.0065115677436091
"DSG3",0.734168958359162,-1.5710762078451,1.04425445303015,-1.50449557891399,0.132453810856057,0.285121386797352
"RNF138",468.797006675272,0.038547217852046,0.123465015014526,0.312211664555427,0.754879667848191,0.861352808657336
"ELP2",1925.46785679542,0.178963825009161,0.0932459565865893,1.91926633132851,0.0549506366819655,0.151254626767073
"DSC3",7.36827043907729,-1.44868905761243,0.626507622583371,-2.31232471145177,0.0207597958830625,0.0741260592053435
"DTNA",811.960269871292,-0.987391289680587,0.357664661526811,-2.76066213940617,0.0057684316794317,0.0278512188527135
"FHOD3",1205.58439781258,-0.457610724543563,0.255259960786945,-1.79272426091733,0.07301702524671,0.186135656647787
"TPGS2",1775.21827568329,0.178207817396754,0.133297261909295,1.33692031512259,0.18124864881742,0.353900890599792
"DAGLA",480.047420824066,-1.18147164643328,0.238924884224917,-4.9449501681921,7.61633446464819e-07,1.82647904374205e-05
"SLC43A3",397.304492796095,-1.30186130115134,0.258991381543295,-5.02665877680457,4.99099268638952e-07,1.28479069544168e-05
"TIMM10",931.583841271567,-0.187414407560211,0.109798884929096,-1.70688807706231,0.0878428573312151,0.212793864803965
"DHX34",1348.18692444324,0.152565557067286,0.123765940544559,1.23269420000374,0.217689876573782,0.399180891151768
"APLNR",538.770242824978,-1.61574625149136,0.383652666493243,-4.21148187567677,2.53700912147511e-05,0.000349475127728281
"FADS2",28485.7356747015,0.740300631331145,0.261282178376455,2.83333764258702,0.00460647015794701,0.0234704177677987
"TMEM258",1704.14300388442,0.0655755790979857,0.107293512116115,0.61117935096596,0.541080851986032,0.711465504327377
"TCN1",28.7782055196713,-1.1831834561437,0.637620437298103,-1.85562348214151,0.063507244232055,0.168253091376233
"C5AR2",79.9034245803384,-1.31104853279112,0.341112181116768,-3.84345269787455,0.000121315390672627,0.00127303889256786
"TMEM165",3702.99577707533,-0.381627230522531,0.12263449643881,-3.11190767365321,0.00185882623175047,0.0114890872887222
"CLOCK",1674.04892293293,0.155370007265569,0.124247145525226,1.2504915634784,0.211120035258095,0.391529049352003
"PDGFRA",444.77270032315,-0.217927801065878,0.394185918443409,-0.552855368163448,0.580362451334868,0.740625204162816
"GGACT",198.492964158393,0.131915637609938,0.223399612200467,0.590491793206712,0.554860986201138,0.721875836268232
"COL4A2",16574.360323104,-0.301090560765984,0.262110430228704,-1.14871644178092,0.250672923878812,0.436719338117002
"CLDN10",2.34702247317358,-0.599879017251811,0.534151173025626,-1.1230510154155,0.26141582846974,0.4483708056883
"DZIP1",420.725840588029,1.22329430648301,0.280524807986645,4.36073485002172,1.2962636921021e-05,0.00020005568456564
"UBAC2",2147.36636149556,-0.125299048349751,0.110020072453464,-1.13887443950511,0.254755528042351,0.440896836279097
"ARGLU1",2073.13624398964,-0.110892524893526,0.157193985358557,-0.705450177629773,0.480530126923709,0.660911954006604
"BIVM",405.892414609007,-0.264026862819737,0.17661122701706,-1.49496080899904,0.134924670587613,0.288855038390089
"ERCC5",49.6100021988853,0.0473243157670985,0.184574749630604,0.256396478184639,0.797644706995336,0.887155198623377
"TPP2",1070.7027613691,-0.0210503283954896,0.108072028524112,-0.194780542967165,0.845564755007165,0.915856601747155
"POGLUT2",216.876698415609,-0.0721739432977215,0.198688654761093,-0.363251456830814,0.716417051975584,0.835456410465334
"CARS2",1550.86054521954,-0.101097477049543,0.144199416693279,-0.701094909867652,0.483243786727092,0.663564042867882
"ARHGAP32",1057.13524094734,0.725074611355262,0.179506109641869,4.03927539180618,5.36165836111909e-05,0.000650221210251146
"STT3A",4585.84236743772,0.14556160932734,0.113867030245862,1.27834728817502,0.201127001141581,0.378541993923293
"ADAMTS8",10.2251170551974,-1.22109242283477,0.319816563839458,-3.81810250280764,0.00013448205181145,0.00138525468766439
"ACRV1",11.211716235543,0.301838667624996,0.304138795199816,0.992437243748176,0.320984278533875,0.513668381626574
"ETS1",1481.82480695282,-1.06405296661288,0.213016224740497,-4.99517333906909,5.87829448537728e-07,1.47292626078465e-05
"SLC37A2",1065.11173928005,-1.08342915858265,0.374328912771796,-2.89432400655396,0.00379975850669066,0.0201678548317425
"KLB",17.8343926214966,-2.2290346710559,0.466551638822891,-4.77768050859226,1.77328839811378e-06,3.74790588312054e-05
"TMED7",4625.16002768838,-0.246678102921684,0.112631623028864,-2.19013183232268,0.0285146772286151,0.0935699244821679
"APC",2399.59662079068,-0.0350488851910814,0.180562377167845,-0.194109568897075,0.846090089233677,0.916188758198218
"NREP",196.64394820237,0.426166193687036,0.24071744141442,1.77040014708924,0.0766605052760217,0.192836372917392
"WDR36",1401.29070340998,-0.211124348091913,0.121840603149841,-1.732791390012,0.0831327537466999,0.204434975442478
"OSTF1",1487.91383259428,-0.131077759362416,0.141929728669311,-0.923539843212279,0.355725946857228,0.546314143507138
"RFK",1084.93871847891,-0.0329895294327185,0.144169116293694,-0.228825217777668,0.819004765795965,0.899985559522652
"UBQLN1",5966.6727607921,0.158832146457633,0.107489479161331,1.47765295447419,0.13950069268328,0.295388973967874
"NAA35",998.452533094426,0.484933663985418,0.135664518839906,3.57450620200611,0.000350889495823488,0.00303177271512096
"C9orf40",457.450789844651,0.37137882852281,0.199175089001585,1.86458472484908,0.0622396356071964,0.16572088834401
"ANXA1",4791.00449109992,-1.26799158862202,0.345693610035343,-3.66796362967885,0.000244489951234609,0.00225215093463248
"CTSL",5822.06277901698,-0.557679142488596,0.165440260665677,-3.37087925420741,0.000749286913039485,0.00558322111819336
"CEMIP2",1665.19320835341,-0.0667305634668864,0.266885710660368,-0.250034231138759,0.802560876567509,0.890256873261536
"AGTPBP1",365.679707899025,-0.508821990424415,0.158014368339482,-3.22009951228771,0.00128146105161155,0.00852152202837547
"GOLM1",6828.49108222495,-0.0467388396059307,0.163687333002002,-0.285537303032234,0.775232529670764,0.873861729192401
"FAM189A2",239.412692502646,0.372681695474461,0.332058217162628,1.12233842203621,0.261718575598749,0.448609845808604
"PSAT1",4513.10823723661,0.32713727525986,0.220363091796134,1.48453750849759,0.137666380063397,0.292822362341641
"ISCA1",1837.68514508142,0.234773207347595,0.13004253299359,1.80535707774292,0.071018823214759,0.182347870718173
"ADAM19",473.405869155621,1.20755758876127,0.351527806607745,3.43516946899376,0.000592183374304635,0.00462928640174086
"HAVCR2",386.184702752677,-1.65968588376376,0.251791803562454,-6.59150083633322,4.3540237140289e-11,3.99624182109338e-09
"CCNJL",497.430560410582,-1.23335131784116,0.308263993072985,-4.00095809291988,6.30865308882477e-05,0.000743987542150236
"TAOK3",1794.49348170456,-0.399246439631293,0.108329349384229,-3.6854872839236,0.000228265479770623,0.00213190123538606
"USP30",1572.47859408505,-0.195996066493395,0.128904999838922,-1.5204690798519,0.128393124162891,0.2788027837859
"SDS",175.155888803799,-0.825065906078879,0.27722485767524,-2.97616134785942,0.0029188125254105,0.0164036965226464
"MSI1",857.474175211161,-0.189418545566615,0.381840891755754,-0.496066685513025,0.619847362781386,0.768772183673229
"HNF1A",2.28077021665048,-2.16857909625366,0.636576742783944,-3.40662633505868,0.000657711036845306,0.00503521809109034
"FBXO21",5223.23381011389,0.144982339066345,0.159913158758985,0.906631700552277,0.364601592181871,0.555183809898454
"TBX3",27635.6790404889,1.06001409526524,0.235748417065599,4.49637842094306,6.9120672835883e-06,0.000118621154684497
"OASL",293.404043390812,-0.931045125063831,0.388949261768465,-2.39374442010913,0.0166773653507631,0.062845286860435
"HRK",79.3019567932297,0.0983869963629466,0.405732560267667,0.242492237492696,0.808398770986274,0.893321222105302
"RNFT2",657.728076305531,-0.0738895465425439,0.26347507318209,-0.280442265942472,0.779138213911184,0.876377556782055
"P2RX4",1197.27506883217,-0.19757055834701,0.12070396640457,-1.63681910571855,0.101668272435029,0.236062967848229
"BICDL1",594.164873690819,0.0576875463864599,0.289887822636218,0.198999550453185,0.84226309624729,0.91440521195098
"DTX1",931.812999247388,0.700034662586394,0.360483505738744,1.94193257511686,0.0521452632502413,0.14560901899114
"TRAFD1",1741.38072997709,-0.151654497320431,0.106544824367736,-1.42338680663642,0.154624054967842,0.316962959511659
"DMTF1",1581.82308470382,0.22614663235503,0.131816222024406,1.71562064882392,0.0862314966870415,0.209846958333679
"TMEM243",460.095403132572,-0.333167058803426,0.170470626291189,-1.95439569884801,0.0506544389790828,0.142581903669979
"CCDC146",150.632134440378,-0.333334555148635,0.185241152937458,-1.79946275362029,0.0719455106262558,0.18411032736371
"TMEM60",1098.95353206145,-0.336416921984077,0.118622716527716,-2.83602442965024,0.00456789517972551,0.0233171411575454
"CD36",6484.46919504578,-0.988740780663828,0.326142545141578,-3.0316215881452,0.00243243933155384,0.0142246834956406
"UGT2A3",30.2719818572614,-5.98118094521852,0.699122700503334,-8.55526639445745,1.17596843069966e-17,5.69825879287556e-15
"CSN2",6.37107932839904,5.50754852473814,0.886660326540365,6.21156530847375,5.24593794654512e-10,3.36946696566592e-08
"UGT2B28",0.632673632954865,0.104287857023412,1.23809056981736,0.0842328175060704,0.932871326299791,0.965148286173521
"PNPLA8",2750.39512952273,-0.1932212020057,0.153993130325334,-1.25473910165662,0.209573486172627,0.389444035764139
"HILPDA",301.807093749585,0.316804401121311,0.263688506036519,1.2014342448337,0.229582799009419,0.412938651905463
"FAM71F1",15.5492780722657,0.469035178205805,0.478658494069258,0.979895236410325,0.327137834606435,0.519580303264696
"RINT1",440.752991440024,-0.00405663656348572,0.161039953389808,-0.0251902492399905,0.979903214469154,0.988906919349421
"SRPK2",1795.30800843506,0.0169729871636532,0.13476514914598,0.125944929169097,0.899775517476102,0.946814527539282
"KCP",68.1849908664218,-0.607732917402358,0.331445555697425,-1.83358294282622,0.0667159261132615,0.174425911721968
"TES",1108.86615784157,-0.402556249652818,0.254504919490316,-1.58172286201382,0.113712851251085,0.255931588027545
"MDFIC",1324.41429203695,-0.63123907702253,0.252396944659501,-2.50097748954177,0.0123851050321848,0.0500845865010417
"MTO1",644.971741162573,-0.0863975539047221,0.0972139684424236,-0.88873600459889,0.37414497619752,0.5648287958744
"ADGRB3",64.0790363043729,1.5753059465091,0.550695025611961,2.86057776672041,0.00422869827259583,0.0219668308500761
"ANKRD6",216.348247759781,0.235905533560184,0.180900445850209,1.3040627536956,0.192212186945917,0.367579312818803
"HTR1B",21.3179122872851,-2.2120613880414,0.548311998309845,-4.03431147751647,5.47626363233625e-05,0.000661690086855443
"KHDC1",40.0758278950886,0.676610788231826,0.374490493582617,1.80675023752654,0.0708012308132078,0.181970526184444
