"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"LEF1","221558_s_at","LEF1",1.96009003759141e-10,8.90978558123196,0.907153711569854,3.27080931630303,0.105549356117089,33,4.09364804350965e-06
"WNT4","208606_s_at","WNT4",9.34971295710087e-09,7.52850059950282,1.05502443261029,2.58034806960606,0.14527670700849,33,7.71685958222673e-05
"PCP4","205549_at","PCP4",1.10847875253436e-08,7.46942071406349,1.34708958949265,3.20124371169697,0.186961213096492,33,7.71685958222673e-05
"MERTK","211913_s_at","MERTK",2.94888444927329e-08,7.13220920131425,0.634227694930146,3.08600371318182,0.0921856003424513,33,0.000153968629307681
"SV2C","216086_at","SV2C",4.78016631320108e-08,6.96710408629717,0.704566351091912,2.62422062972727,0.104836269482517,33,0.000199667546902409
"DAGLB","226640_at","DAGLB",1.07998612096515e-07,-6.69032736805028,-0.231800421996324,2.92374621833333,0.0359177242916979,33,0.000375925168939286
"CDH2","203440_at","CDH2",1.48607537518337e-07,6.58249128356438,1.0974179360625,3.05707243645455,0.172831826821887,33,0.000412763186387645
"CCN3","214321_at","CCN3",1.70035377496645e-07,6.53706938642959,1.07632276375,3.56662875578788,0.170687371268499,33,0.000412763186387645
"UGCG","224967_at","UGCG",1.77872572539564e-07,6.52188497603418,0.528167372661764,3.9828952510303,0.0839538067736077,33,0.000412763186387645
"ERN1","227755_at","ERN1",3.13007980013952e-07,6.33186530817373,0.490192877580882,3.53115560872727,0.0802559588762631,33,0.000607095333166128
"ZNF711","207781_s_at","ZNF711",3.19753347609644e-07,6.32471109161701,0.732432778544118,2.75123642336364,0.120051900374002,33,0.000607095333166128
"ASTN1","213197_at","ASTN1",5.19585620123368e-07,6.16206062544976,0.736040971588235,3.00142319072727,0.123827750168417,33,0.00087342358169165
"SLC23A2","209236_at","SLC23A2",6.48479391737868e-07,6.08796262427685,0.380711287794119,3.51760870624242,0.0648284644902365,33,0.00087342358169165
"APCDD1","225016_at","APCDD1",6.53998026919716e-07,6.08513065636879,0.74561967525,2.93772136918182,0.127025060707087,33,0.00087342358169165
"DOC2B","236045_x_at","DOC2B",6.6367542443264e-07,6.08022203895225,0.721412616198529,2.83069355690909,0.123000323310633,33,0.00087342358169165
"ABR","212895_s_at","ABR",6.69129868664899e-07,6.07748699957801,0.473348106044117,3.23827688427273,0.0807418255396155,33,0.00087342358169165
"NFATC4","213345_at","NFATC4",8.33565760952539e-07,6.00409913458691,0.49405604136397,2.84639431809091,0.0853041812723295,33,0.00102406005397022
"PDE2A","204134_at","PDE2A",9.62161984697792e-07,5.95621842110576,0.8834470894375,3.42881223824242,0.153763015674187,33,0.001096760839611
"SYTL2","225496_s_at","SYTL2",9.97771412621934e-07,5.9440942531381,0.720093689194853,3.14332169772727,0.125587170769288,33,0.001096760839611
"PLCL2","213309_at","PLCL2",1.11301748474931e-06,5.90763717190655,0.548812031786765,3.21512218533333,0.0963056504128568,33,0.00116226850844947
"DACH1","228915_at","DACH1",1.30071624146006e-06,5.85568184763618,0.704028051216912,2.66319162560606,0.124639141833089,33,0.00129359327156635
"PRKD3","218236_s_at","PRKD3",1.46644263320666e-06,5.81571650358532,0.517641174367647,3.4253523760303,0.092271492406953,33,0.00139212065429641
"WBP1L","202808_at","WBP1L",1.53507162010784e-06,5.80047755967839,0.25492715913603,3.6685318149697,0.0455611119174714,33,0.00139391177330227
"BMP4","211518_s_at","BMP4",1.7752914315321e-06,5.75204769968773,0.672939051930147,3.08990746039394,0.121281682257598,33,0.00148641523530577
"NTM","227566_at","NTM",1.77928565394513e-06,5.75129919888426,0.56890953625,2.53114687333333,0.102546114943071,33,0.00148641523530577
"SEMA3G","219689_at","SEMA3G",2.12145326298887e-06,-5.69272755268709,-0.236293173772059,2.26811961763636,0.0430301376381909,33,0.00170409813067394
"NETO2","218888_s_at","NETO2",2.30791779547328e-06,5.66467959428828,0.4713318191875,3.62879763360606,0.0862568051618354,33,0.00178521715401702
"CSDC2","209981_at","CSDC2",2.97992193433156e-06,-5.57961221865753,-0.907003954577206,2.58554916136364,0.168518320861803,33,0.00222270248566124
"FAM169A","235048_at","FAM169A",3.27101834186872e-06,5.54858968934982,0.658234509183823,3.16988537260606,0.122981559492105,33,0.00235569717482511
"SLC17A5","221041_s_at","SLC17A5",3.61519771630914e-06,-5.51529049429408,-0.42688781367647,3.07291389548485,0.0802393356787692,33,0.00251678014350388
"CACNB2","213714_at","CACNB2",3.74302599646656e-06,5.50372485488584,0.696596741238971,2.75615674863636,0.131209923810595,33,0.00252171283665175
"KCNK3","235108_at","KCNK3",4.25755505806311e-06,5.46085263733756,0.568748978930146,3.51850431942424,0.107969759005258,33,0.002778719918364
"ETV5","203348_s_at","ETV5",4.58470613976836e-06,5.43620914317422,0.402232700547794,3.20169178681818,0.0767049122215989,33,0.00290156326451703
"TAFA4","242348_at","TAFA4",4.88102041250729e-06,5.41535993964074,0.862108308794118,3.111636933,0.165035153695717,33,0.00299823856809455
"GBP2","202748_at","GBP2",5.75433877215594e-06,-5.36055555947582,-0.548644928470587,2.97988737081818,0.106101989312224,33,0.00343369615018505
"ISM1","235182_at","ISM1",7.31124603881641e-06,5.28079552631813,0.911318155908089,2.60756078136364,0.178900943095295,33,0.00424153815335224
"CCDC170","220581_at","CCDC170",7.85116058304816e-06,5.25705496823148,0.389022526856619,2.43905806557576,0.0767139228674911,33,0.00436792459662071
"ACTR3C","223874_at","ACTR3C",7.95339313780705e-06,-5.25274359110429,-0.487675861202205,2.49349853863636,0.096246959148665,33,0.00436792459662071
"SLC29A1","201802_at","SLC29A1",8.46902840043201e-06,-5.23180721392734,-0.400458108639707,3.01731111745455,0.0793500708122848,33,0.00436792459662071
"PALS2","205429_s_at","PALS2",8.63573537997547e-06,-5.22530949887543,-0.502900430727941,2.42805308751515,0.0997727511344864,33,0.00436792459662071
"EP400","212376_s_at","EP400",8.74337930815384e-06,5.22117996999997,0.305914022904412,2.8644331630303,0.0607397053928579,33,0.00436792459662071
"PDK4","225207_at","PDK4",8.78395178635719e-06,5.21963662877341,0.457638776746323,3.85879459654545,0.0908917583376683,33,0.00436792459662071
"PXYLP1","226925_at","PXYLP1",9.39808779540901e-06,5.1971052983634,0.581179331422796,3.1584724809697,0.115928603430042,33,0.00450301582561557
"TRMT2B","205238_at","TRMT2B",9.60143442926694e-06,-5.18996724770312,-0.312615225823528,2.81069226875758,0.0624435331847539,33,0.00450301582561557
"STX3","209238_at","STX3",9.90143100489514e-06,-5.17970687508336,-0.370368206794117,3.22951694060606,0.0741259845429358,33,0.00450301582561557
"ABCB4","207819_s_at","ABCB4",9.91806214883008e-06,5.17914715941928,0.947235142999999,3.01565402712121,0.189601387100649,33,0.00450301582561557
"","230102_at",NA,NA,NA,NA,NA,NA,NA,NA
"SMAGP","209679_s_at","SMAGP",1.13087197203409e-05,5.13537356568122,0.428388298694854,3.14584803933333,0.0864783744702704,33,0.0050251619438153
"RELN","205923_at","RELN",1.16338401444694e-05,5.12591486290417,0.880601876768381,2.73698073,0.178094364526239,33,0.00506193232119255
"TXNRD1","201266_at","TXNRD1",1.33343943534505e-05,-5.08036982199551,-0.250278871356619,3.99254522327273,0.0510705834458542,33,0.00568344543003702
"EMB|EMBP1","226789_at","EMB|EMBP1",1.42417891862965e-05,-5.05838103117546,-0.769022260863971,2.97277770681818,0.157604760168366,33,0.00594879534311606
"CSGALNACT1","1569387_at","CSGALNACT1",1.54811175215729e-05,-5.0305004283097,-0.300926233639705,2.25681865366667,0.0620141532881458,33,0.00631002346928156
"SEMA6D","233801_s_at","SEMA6D",1.57108556572967e-05,5.02557695253233,0.252765152856617,2.19841453390909,0.052140264754659,33,0.00631002346928156
"DZIP1","204556_s_at","DZIP1",1.60726989381243e-05,5.01796568157023,0.472312821375001,2.68216661118182,0.0975762239167231,33,0.00633355315703258
"PRLR","206346_at","PRLR",1.7215719047281e-05,-4.99499527520773,-0.527349628033088,2.46082302266667,0.109447418234547,33,0.0066583387463419
"VSTM4","244057_s_at","VSTM4",1.81856973500835e-05,4.97666155281851,0.443498156305147,2.64862239,0.0923837679107102,33,0.00690560525739079
"ZNF609","212618_at","ZNF609",1.90175195030222e-05,4.96169713471992,0.181865611841912,2.65452787118182,0.0379981362838649,33,0.00696935062990086
"CGNL1","225817_at","CGNL1",1.90209713145487e-05,4.96163640176169,0.7108121958125,3.08383108784848,0.14851553862043,33,0.00696935062990086
"AXIN2","222696_at","AXIN2",2.04335977726913e-05,4.93765800916722,0.437251253088236,2.8808817490303,0.0918019730338973,33,0.00735785671521825
"SEPTIN8","208999_at","SEPTIN8",2.11495249168263e-05,4.92612730590933,0.235220635588235,3.23565141181818,0.0495007463612109,33,0.00748657335403248
"KCNJ5","238780_s_at","KCNJ5",2.3723039510063e-05,4.88765793497141,0.728578258499999,2.68280539427273,0.154531621786439,33,0.00825759466946109
"FGFR2","208234_x_at","FGFR2",2.61105057845928e-05,4.85550770074064,0.2312764051875,1.86895587736364,0.0493785849620518,33,0.00891104075058532
"PIK3IP1","221756_at","PIK3IP1",2.69443910995925e-05,-4.84496211806659,-0.489481233783088,3.04424864909091,0.104733982890874,33,0.00891104075058532
"RNPC3","226975_at","RNPC3",2.7239347467838e-05,-4.84130935530529,-0.34125896907353,3.03486140927273,0.0730740535412962,33,0.00891104075058532
"SLC12A6","223596_at","SLC12A6",2.73069958361245e-05,-4.84047712413734,-0.169306770819853,2.38894138642424,0.0362600262080921,33,0.00891104075058532
"VSNL1","203797_at","VSNL1",2.90670843462828e-05,4.81951355977614,0.794482299514706,2.83263594960606,0.170892490314829,33,0.00930500474085975
"FAM171A1","212771_at","FAM171A1",2.94053298011369e-05,4.81562946490446,0.505923667511028,3.47653323218182,0.108911538406006,33,0.00930500474085975
"FGD4","227948_at","FGD4",3.05412599823383e-05,-4.80290219077362,-0.34458568883456,2.99092061348485,0.0743764513138252,33,0.00945898116545224
"CTHRC1","225681_at","CTHRC1",3.07977361384129e-05,4.80009354947701,0.603087403165443,3.21736239769697,0.130248435391085,33,0.00945898116545224
"USP2","207213_s_at","USP2",3.32534991100624e-05,-4.77431732862377,-0.517595987408088,2.14933385778788,0.112388423338588,33,0.0100550817131089
"ZRANB1","225138_at","ZRANB1",3.37014948488207e-05,4.76981930758511,0.219774290139705,3.26202048218182,0.0477657848270994,33,0.0100550817131089
"CTSA","200661_at","CTSA",3.49662054925899e-05,-4.75743383317455,-0.298600089352942,4.17968651154545,0.065066753128472,33,0.0102157186161391
"GPRC5A","203108_at","GPRC5A",3.53281562845679e-05,-4.75397082646723,-0.69185963294853,2.59003808493939,0.150870190596806,33,0.0102157186161391
"NLK","222590_s_at","NLK",3.57073238677595e-05,4.75038058690716,0.377205473944853,2.90868748336364,0.0823173801877908,33,0.0102157186161391
"SEPHS1","208939_at","SEPHS1",3.64838028135372e-05,4.74314468834906,0.225099742261029,3.40106373884848,0.0491983552371798,33,0.0102968138075774
"AFF3","227198_at","AFF3",3.76310574839723e-05,4.73272802611071,0.797319953904413,2.69332855793939,0.174647769875559,33,0.0104789951407035
"KAZN","229144_at","KAZN",3.94487144660305e-05,4.71685143586101,0.40957549317647,3.05960258087879,0.090016831945985,33,0.0108406105476717
"SHOC1","233504_at","SHOC1",4.0354816963176e-05,4.70920551164472,0.815332123764704,2.86681775990909,0.179485293356132,33,0.0109455889905965
"PREX1","224909_s_at","PREX1",4.37691639200006e-05,-4.68184571936436,-0.403099325720587,3.11812052084849,0.0892558998024665,33,0.0116990194965708
"SMYD2","212922_s_at","SMYD2",4.42529346530568e-05,4.67814107330678,0.293092012158087,3.56513530345455,0.0649490237299081,33,0.0116990194965708
"NR4A3","216979_at","NR4A3",4.52204421758389e-05,4.67085074723864,0.278078959246323,2.438485245,0.0617183203726534,33,0.01180536168553
"COL11A1","37892_at","COL11A1",4.60618559052487e-05,4.66463493700591,1.05498861770588,2.98008504687879,0.234461787946506,33,0.0118765661800138
"AMOTL1","225450_at","AMOTL1",5.0725425821929e-05,4.63209839251971,0.30363415213603,2.88051764521212,0.0679539649430175,33,0.0129195185157437
"ARHGAP12","207606_s_at","ARHGAP12",5.17946945449825e-05,4.62505612606031,0.283280903224265,3.24950086169697,0.0634953980723778,33,0.0130329180189393
"DOT1L","226201_at","DOT1L",5.25655725955486e-05,4.62006767770808,0.234102758485295,2.72128691248485,0.0525291233321029,33,0.0130694283768813
"SLC22A17","218675_at","SLC22A17",5.40313737406159e-05,4.6107786480027,0.402677669194853,2.56503893109091,0.0905368190882012,33,0.0132730095897917
"SIAH2","209339_at","SIAH2",5.46554381001718e-05,4.60689921565741,0.349963743933823,3.62902038306061,0.0787510407089185,33,0.0132730095897917
"SBSPON","235210_s_at","SBSPON",5.56323287360138e-05,4.60091351448435,0.644922376238971,2.56085066621212,0.145313289768167,33,0.0133549561569155
"FABP3","205738_s_at","FABP3",5.66601525795334e-05,-4.59472683802623,-0.743156863257353,3.01180533427273,0.167672853357487,33,0.0134471282570859
"NKD1","229613_at","NKD1",5.97555749577174e-05,4.57674337122231,0.476083858191177,2.38755287863636,0.107837262549773,33,0.0139289001476191
"TEC","206301_at","TEC",6.00239891446359e-05,4.57522758622884,0.234984096720588,2.22836446721212,0.0532436387408671,33,0.0139289001476191
"MRPS25","224015_s_at","MRPS25",6.16336610256322e-05,-4.56627559446908,-0.217509521227941,2.80019888445455,0.0493807989324105,33,0.0140942670862686
"SUGP1","209547_s_at","SUGP1",6.22605852861279e-05,4.56285137271755,0.235032440889706,3.31905377590909,0.0533990397605125,33,0.0140942670862686
"SLF2","203481_at","SLF2",6.34156537179765e-05,4.5566306927,0.246564633727942,3.04428006027273,0.0560956146726542,33,0.0140942670862686
"LRCH4|ZASP","222017_x_at","LRCH4|ZASP",6.34360117840194e-05,-4.55652205962025,-0.176686208941176,2.43855380675758,0.0401986190920828,33,0.0140942670862686
"LGR5","213880_at","LGR5",6.6854542796977e-05,4.53875184968666,0.693423300933825,2.44227266024242,0.158381317487594,33,0.0146974434348933
"MLIP","235377_at","MLIP",6.96667767945886e-05,-4.52479335180262,-0.678533411669118,2.78156152227273,0.155458490750565,33,0.0151561524307811
"PPM1L","228108_at","PPM1L",7.28441318046561e-05,-4.50967658777391,-0.422214401231617,2.85106849042424,0.0970576125370863,33,0.0156840174509303
"PLCXD3","239270_at","PLCXD3",7.36224174796275e-05,-4.50607302192263,-0.690007352676472,2.45910719130303,0.158744048641785,33,0.0156898386638982
"ZNF385B","1555801_s_at","ZNF385B",8.02891960254851e-05,-4.47666069086419,-0.411582109981619,2.34943513112121,0.0953112730147402,33,0.0168101095799407
"TNFRSF19","227812_at","TNFRSF19",8.09736378993771e-05,4.47377864456107,0.45612964998897,2.42618658848485,0.10569532313957,33,0.0168101095799407
"KIF16B","232083_at","KIF16B",8.1293802613072e-05,4.47243873275343,0.491091785658087,2.98018807427273,0.113830915593281,33,0.0168101095799407
"ZNF496","225335_at","ZNF496",8.56770241636749e-05,4.45460024339839,0.266689098404411,2.70623175624242,0.0620638175931357,33,0.0172744149438057
"RAB38","219412_at","RAB38",8.59453231780316e-05,4.45353776077944,0.557581546176471,3.55183057033333,0.129791189314117,33,0.0172744149438057
"ZNF853","232884_s_at","ZNF853",8.65143755117518e-05,4.45129505389446,0.22506447108456,2.34125294384849,0.052415836246091,33,0.0172744149438057
"AUTS2","212599_at","AUTS2",8.68476690974189e-05,4.44998824457366,0.370521683955882,3.32305554463636,0.0863170768867406,33,0.0172744149438057
"STARD10","223103_at","STARD10",8.87632637918135e-05,-4.44257193212257,-0.558587955080883,3.3496374019697,0.130346404925998,33,0.0174888751348304
"RTN3","219549_s_at","RTN3",9.37508801961113e-05,-4.42397829423735,-0.292761532125,3.49721684227273,0.0686029802891837,33,0.0181452708364317
"LMTK2","226375_at","LMTK2",9.38323797143705e-05,-4.42368263086121,-0.228631545415442,2.9128748390303,0.0535789439512433,33,0.0181452708364317
"OSBP2","223432_at","OSBP2",9.90702520597113e-05,-4.40519256473263,-0.341742653084559,2.54039197890909,0.0804222553694336,33,0.0188570782186918
"CHD7","226123_at","CHD7",9.980212117376e-05,-4.40268601156834,-0.348010302022059,2.756984705,0.0819438464244251,33,0.0188570782186918
"TPP1","214196_s_at","TPP1",0.000100221962282729,-4.40125627073683,-0.29294773516544,3.10681919318182,0.0690010098887786,33,0.0188570782186918
"ABHD17C","225436_at","ABHD17C",0.000102774512100905,4.39268866171118,0.288003640213236,2.899254974,0.0679687860173021,33,0.0191646936181019
"SQSTM1","213112_s_at","SQSTM1",0.000107558293563447,-4.37718172183845,-0.476457099150735,2.6332500930303,0.112842106385325,33,0.0194323373899488
"COL26A1","229080_at","COL26A1",0.000107704924933729,4.37671720446585,0.349698809963235,2.18819177942424,0.0828299935169667,33,0.0194323373899488
"CALB2","205428_s_at","CALB2",0.000109162190080427,-4.37213423946677,-0.757563171121324,2.94294023463636,0.179625224800857,33,0.0194323373899488
"SMS","202043_s_at","SMS",0.000109266769130499,4.37180766768154,0.264689419591913,3.88218949248485,0.0627649942453662,33,0.0194323373899488
"ANXA1","201012_at","ANXA1",0.000109686561610986,-4.37049985923076,-0.596013427665441,3.528493097,0.141373136288735,33,0.0194323373899488
"VEPH1","232122_s_at","VEPH1",0.000109792473642038,-4.37017068245164,-0.67147559601103,2.88679206951515,0.15928460149205,33,0.0194323373899488
"AMY1C|AMY1B|AMY2B|AMY1A|AMY2A","208498_s_at","AMY1C|AMY1B|AMY2B|AMY1A|AMY2A",0.0001118056821857,-4.36397231893253,-0.349687044724265,2.64034014039394,0.0830691018337574,33,0.0196223669953643
"ILF3","217804_s_at","ILF3",0.000122022898334281,4.33411703997396,0.14402472401103,3.26040340260606,0.0344491393139249,33,0.0209385827401501
"PPEF1","206547_s_at","PPEF1",0.000122112686461293,4.33386573096546,0.219275212455883,2.23871087318182,0.0524512747411423,33,0.0209385827401501
"NHS","228933_at","NHS",0.000122313004275715,4.33330571359745,0.364624421158088,3.00941838133333,0.0872305041238411,33,0.0209385827401501
"LTBP1","202729_s_at","LTBP1",0.000125268790139959,4.32514562527197,0.49567898057353,3.12589569512121,0.118806917361433,33,0.0211565526582546
"APOOL","222269_at","APOOL",0.000126626868286366,-4.32145964652593,-0.208708210698528,2.45579976590909,0.0500669380491757,33,0.0211565526582546
"APBB1IP","219994_at","APBB1IP",0.000126950433947024,-4.32058718761604,-0.154197656875,2.19611806130303,0.0369978902796421,33,0.0211565526582546
"ENPP4","204161_s_at","ENPP4",0.000127638287524064,-4.31873970909692,-0.389171308694853,2.54399621648485,0.0934169629785279,33,0.0211565526582546
"FARP1","201911_s_at","FARP1",0.000130168055722506,4.31202830313817,0.551362692158087,3.30129185857576,0.132555494037834,33,0.0213483945945541
"KDM4B","212495_at","KDM4B",0.000130840053057358,4.31026706812267,0.276750305705883,3.17461996930303,0.0665619272542855,33,0.0213483945945541
"TCF7L2","216511_s_at","TCF7L2",0.000145583826347682,4.2737106629765,0.22775513505147,2.9808057880303,0.0552465318867182,33,0.0235699086300103
"DNAJC9","213088_s_at","DNAJC9",0.000148509209314015,4.26689186007867,0.1825102071875,3.53012257557576,0.0443422249692566,33,0.0238585756655631
"BUB3","209974_s_at","BUB3",0.00015169769298006,4.25960846640521,0.211795322128676,3.94087929090909,0.0515452489280429,33,0.0241847810525844
"PARVB","37966_at","PARVB",0.000155249087454373,4.25167101445937,0.308412941301471,2.65248021187879,0.075199490823406,33,0.0244456088408241
"SCLT1","1569190_at","SCLT1",0.000155674693599694,4.25073176495173,0.156740438246324,2.23722559606061,0.0382260404867183,33,0.0244456088408241
"ACKR3","212977_at","ACKR3",0.00015876783022432,4.24398047990069,0.548083833047794,3.08950411221212,0.133879959784194,33,0.0247452696584695
"NBN","202905_x_at","NBN",0.000160996586619965,-4.23919543006046,-0.218920837426472,3.19969510415152,0.0535359633025514,33,0.0249067682337628
"TWSG1","225406_at","TWSG1",0.000163797772297021,4.233272798134,0.302034748297793,3.59535068115152,0.0739643786919507,33,0.0249735035360261
"TMEM51","218815_s_at","TMEM51",0.000164127980715548,-4.23258119020237,-0.210919109147058,3.02069374284849,0.0516597844700002,33,0.0249735035360261
"COL18A1","209082_s_at","COL18A1",0.00016501524960362,4.23072958609416,0.431577575849263,3.14609307666667,0.105751262985518,33,0.0249735035360261
"PNLIPRP3","1558846_at","PNLIPRP3",0.000167689192289994,-4.22520797864907,-0.548734847551471,2.36461865624242,0.134634514625985,33,0.0249748170347576
"PEG13","229108_at","PEG13",0.000168133170755085,4.22429955093619,0.340142120249999,2.47459855836364,0.0834733160633621,33,0.0249748170347576
"FSCN1","201564_s_at","FSCN1",0.000168611405405833,4.22332366147206,0.485970603158089,3.38251171284848,0.119288229494804,33,0.0249748170347576
"MACC1","232151_at","MACC1",0.000171281620666229,-4.21792423362708,-0.327465169507354,2.22359591739394,0.0804837676089507,33,0.0250746159680719
"DIMT1","217106_x_at","DIMT1",0.000172804017163422,-4.21488266012077,-0.183474930099265,3.50489267445455,0.045126661097594,33,0.0250746159680719
"BRPF3","225217_s_at","BRPF3",0.000173782247160649,4.21294211408936,0.477688121959559,3.23364512848485,0.117544120171991,33,0.0250746159680719
"ALDH3B1","211004_s_at","ALDH3B1",0.000175812450368411,-4.2089487114104,-0.285269611555147,2.56908620681818,0.0702625384993928,33,0.0250746159680719
"SNHG25|SNORD104","228879_at","SNHG25|SNORD104",0.000176346765015449,4.2079052370287,0.326778552952206,3.20107880448485,0.0805062418480869,33,0.0250746159680719
"SERPINB7","206421_s_at","SERPINB7",0.000177097217597172,4.20644488826669,0.142971826121324,1.98701853478788,0.035235238878565,33,0.0250746159680719
"IGSF5","243027_at","IGSF5",0.000178457964086219,4.20381235144395,0.446541787441177,2.55114550187879,0.110118615825991,33,0.0250746159680719
"LPCAT2","239598_s_at","LPCAT2",0.000178890006188303,-4.20298062883695,-0.317365098386029,2.61985905627273,0.0782787235294728,33,0.0250746159680719
"GNL3L","46947_at","GNL3L",0.000180402643854669,-4.20008410332227,-0.179646619220589,2.44228399166667,0.0443407485888974,33,0.0251180614460317
"MAFK","226206_at","MAFK",0.000183268171420459,-4.19466168114502,-0.293901720441176,3.36683793590909,0.0726352020231427,33,0.0253008278229844
"HDAC4","204225_at","HDAC4",0.000184138177117244,4.19303182415938,0.301503055731618,2.80565597854545,0.0745427685526144,33,0.0253008278229844
"LIFR","225575_at","LIFR",0.000187033567873726,4.18766151732721,0.452205941775734,3.00249477687879,0.111945503135877,33,0.025504391821771
"GNPDA1","202382_s_at","GNPDA1",0.00018806207041191,-4.18577347981461,-0.271767010235294,3.46479265290909,0.0673074246580265,33,0.025504391821771
"SLC30A10","237530_at","SLC30A10",0.00019188300298803,4.17884693029066,0.648870087297794,2.78070200454545,0.160969371942363,33,0.0258546872090645
"NRXN2","209983_s_at","NRXN2",0.000195033068698009,4.17323748506258,0.449102318772059,2.46300508984848,0.111561451689469,33,0.0261106771779354
"PRUNE2","212806_at","PRUNE2",0.000198147849554077,-4.16777754117329,-0.425193699422794,2.54531807769697,0.105760683669748,33,0.0263587123435471
"INTS10","229632_s_at","INTS10",0.000199519468036652,-4.16539984529976,-0.18254602148897,3.38586418075758,0.0454315584437007,33,0.026373190442693
"WDFY3","212598_at","WDFY3",0.00020147926847899,4.16203019414879,0.247893003246322,2.7113405080303,0.0617448872097208,33,0.0264647454225391
"SGMS2","227038_at","SGMS2",0.000205735029660778,-4.15482219369849,-0.404346907830883,2.78429737990909,0.100888959400965,33,0.0268374581947923
"ZZEF1","212601_at","ZZEF1",0.00020688679767113,4.15289656180869,0.207426143106617,3.13945889709091,0.0517790808950654,33,0.0268374581947923
"ID2","201566_x_at","ID2",0.000216881056276036,4.13661512558534,0.360969120253678,3.51709740190909,0.0904621477481644,33,0.0279602522242285
"SMU1","233946_at","SMU1",0.000221605066327906,4.12917356606134,0.105939905029412,2.32901012309091,0.026597351941419,33,0.0283939988359406
"RNF39","219916_s_at","RNF39",0.000231956202601927,-4.11339673957658,-0.546621322176471,2.38590775866667,0.137761520640659,33,0.0294980164577397
"CBX3","201091_s_at","CBX3",0.000233815543542028,4.11063602242615,0.193368127904411,3.67541300369697,0.0487660778956492,33,0.0294980164577397
"DAB2","201279_s_at","DAB2",0.000235472918296601,4.10819324093023,0.390077352661765,3.886901616,0.0984332516733078,33,0.0294980164577397
"LINC00957","1569090_x_at","LINC00957",0.000235871139499283,-4.10760881671221,-0.172293099797794,2.23118783315152,0.043483126849387,33,0.0294980164577397
"FRK","235924_at","FRK",0.000239168974734891,4.1028057525908,0.290086254150735,2.71824148478788,0.073297329757844,33,0.0297324049841559
"TGFB2|TGFB2-OT1","228121_at","TGFB2|TGFB2-OT1",0.000243278589034564,4.09691032028992,0.441030427242648,2.63801697069697,0.111597394382823,33,0.029921720363747
"PSD3","218613_at","PSD3",0.000243934629353636,4.09597823305986,0.51180404819853,3.36126473851515,0.129535270336866,33,0.029921720363747
"KLHL21","203068_at","KLHL21",0.000244989905779303,-4.09448405555205,-0.303112572805148,3.15843764954545,0.0767444054223292,33,0.029921720363747
"CACNA1C","242973_at","CACNA1C",0.000247499464732962,4.09095589468205,0.223414251775735,2.40883283712121,0.056614546847476,33,0.0300524786101623
"CDK6","224847_at","CDK6",0.000252596965446925,4.08389589990886,0.415700861731618,3.43750417033333,0.105523265108462,33,0.0304941481119019
"GABRB2","1557122_s_at","GABRB2",0.00025867575450613,-4.07565685784245,-0.24921723096691,2.33397172330303,0.0633902425004882,33,0.0307835133108126
"RRAD","204803_s_at","RRAD",0.000259800989245591,-4.07415254473821,-0.488051316599265,2.4324824989697,0.124185291763682,33,0.0307835133108126
"NPAS2","213462_at","NPAS2",0.000260677740717523,4.07298483760935,0.415364290040441,2.88460143766667,0.105720284255097,33,0.0307835133108126
"RHOU","223168_at","RHOU",0.000260889722576673,4.07270308500373,0.416635593360294,3.68450495406061,0.106051197971296,33,0.0307835133108126
"SGPP2","226560_at","SGPP2",0.000264033720728619,-4.06855037486156,-0.667741843908089,2.74816501081818,0.170141733616066,33,0.0308464548725412
"MC2R","217434_at","MC2R",0.000264616845546799,4.06778548270742,0.61200709614706,2.72959663436364,0.15596974958083,33,0.0308464548725412
"IGSF11","228375_at","IGSF11",0.000265854052049672,-4.06616806872057,-0.440379066400735,2.31449094751515,0.112275061085512,33,0.0308464548725412
"NMNAT1","223692_at","NMNAT1",0.000270406256764245,-4.06027964273847,-0.183747052536764,2.57029016160606,0.0469144246764351,33,0.0309443217250541
"PITX1","208502_s_at","PITX1",0.000270687508194692,4.05991902193246,0.542851083102942,2.62048110321212,0.13861342558971,33,0.0309443217250541
"XYLT1","213725_x_at","XYLT1",0.000272623754819311,4.05744626530258,0.424023676650735,3.35410515642424,0.108337619748777,33,0.0309443217250541
"KIF5B","224662_at","KIF5B",0.000272624141604498,4.05744577306188,0.162655106882354,3.85546702675758,0.0415582200424037,33,0.0309443217250541
"PTP4A2","208615_s_at","PTP4A2",0.000275557564423995,-4.0537320691431,-0.189247916613971,3.16105285345455,0.0483969536311438,33,0.0311082147729467
"PDE4DIP|PDE4DIPP2","212392_s_at","PDE4DIP|PDE4DIPP2",0.000279126606090215,-4.04926545776306,-0.175738042797795,2.22704520254545,0.0449916059914793,33,0.031341715958033
"RAB11FIP1","231830_x_at","RAB11FIP1",0.000290312971963266,-4.03561911701453,-0.117278252330883,2.77210000324242,0.0301265412307724,33,0.0323301574527279
"ANGPT2","237261_at","ANGPT2",0.000291025597371934,4.03476728336786,0.247747149716912,2.57110874536364,0.0636549432439995,33,0.0323301574527279
"CIDEB","221188_s_at","CIDEB",0.000304235381232598,4.01933562477432,0.406824228080882,3.10441691512121,0.1049287491816,33,0.0336128781587866
