"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"CCR5AS","16952878","CCR5AS",0.771125315119964,-0.292659379469207,-0.0271422506459622,2.22929081677273,0.0953005066648685,44,0.891010543274468
"BEND3","17022248","BEND3",0.771141268578142,0.292638374858888,0.0232612631863356,3.47279083052273,0.0816796407751607,44,0.891010543274468
"HOXA-AS3","17044508","HOXA-AS3",0.771171600384128,0.292598439820216,0.0339051070455492,3.55045375061364,0.119070702006461,44,0.891010543274468
"LOC101928279","16964580","LOC101928279",0.771322853533044,-0.292399306116931,-0.0246078870931679,2.98341622786364,0.0864788265816758,44,0.891088888550386
"AFDN","17014714","AFDN",0.771327923913124,-0.292392630867075,-0.0653187206045551,6.20973194527273,0.229553039169596,44,0.891088888550386
"FNIP2","16971966","FNIP2",0.771341581863979,-0.292374649986399,-0.041146073757762,5.87708760879545,0.144610719079818,44,0.891088888550386
"SSTR2","16837426","SSTR2",0.771383868523225,-0.29231897962778,-0.0318883280703925,4.04566409204545,0.112095075982447,44,0.891098394456341
"TRIM53CP","17120652","TRIM53CP",0.771485052371064,0.292185774911185,0.0146234914803312,1.39267838029545,0.0514284941637921,44,0.891175934226778
"ELP5","16830326","ELP5",0.771539782558392,-0.292113726889666,-0.029385184223603,5.92789336536364,0.103368509101898,44,0.891199808876331
"MST1","16954116","MST1",0.771593096923245,-0.292043544175475,-0.0314876594057942,5.32655843134091,0.110791022141292,44,0.891202073241844
"MTUS2","16773596","MTUS2",0.77162655404728,-0.291999502165005,-0.0159842107619039,3.06463161186364,0.0562497875708393,44,0.891202073241844
"MIR320C2","16851599","MIR320C2",0.771674323570749,-0.291936620718791,-0.0283242810289859,2.61701909315909,0.099697006514782,44,0.891202073241844
"FSIP2","16888454","FSIP2",0.771677991488074,0.291931792501899,0.045445251142858,2.71072323704545,0.159962769332652,44,0.891202073241844
"ALOX15P1","16830195","ALOX15P1",0.77175394532658,0.291831813181108,0.0241754838861286,3.15841548556818,0.0851244545938418,44,0.891250451338482
"KEL","17063892","KEL",0.771797282557325,-0.2917747689857,-0.0288144774865438,3.91977630586364,0.10147868131184,44,0.891261159943058
"OR5AK4P","16724808","OR5AK4P",0.771916134761968,-0.291618330448531,-0.0203408348178051,2.17614831479545,0.0716746785866146,44,0.89126244221715
"ACAT2","17014309","ACAT2",0.771931661576988,-0.291597893904553,-0.114789253730846,7.13975613836364,0.404509429456952,44,0.89126244221715
"MIR191","16953811","MIR191",0.771938690263889,-0.291588642719785,-0.0286312389420296,4.13629759488636,0.100897716470483,44,0.89126244221715
