"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"LEF1","16978834","LEF1",2.41531111584451e-14,10.9935873833901,2.85698341745454,5.69007406940909,0.267044994353538,44,6.31942000349559e-10
"UGCG","17088100","UGCG",3.49502129576222e-12,9.39440991983195,2.37467064113636,7.91716064938636,0.259746695602999,44,4.57218685911613e-08
"SYTL2","16742963","SYTL2",1.83379836612346e-11,8.88260032644839,2.33068412722727,5.71153913138636,0.269624561564753,44,1.59931668170848e-07
"SHOC1","17097240","SHOC1",4.51226667826563e-11,8.60826191399181,2.58898367631818,5.15343114384091,0.309050887238689,44,2.95147363425355e-07
"PDE2A","16741725","PDE2A",1.22933170567677e-10,8.30561437613149,2.12869106272727,5.53254869127273,0.263364375183379,44,5.55944071361211e-07
"NR4A3","17087517","NR4A3",1.27490614132673e-10,8.29467259241902,2.09594924640909,4.92500620561364,0.259655585125876,44,5.55944071361211e-07
"ZNF711","17105163","ZNF711",8.19592305140588e-10,7.73952538465811,2.68574489277273,4.86520321179545,0.356587885296231,44,3.06340186738548e-06
"","17097277",NA,NA,NA,NA,NA,NA,NA,NA
"SLF2","16708312","SLF2",2.44811217641756e-09,7.41633337605456,0.913030217681817,6.30655670243182,0.126506273309186,44,8.00655087297363e-06
"ABR","16839294","ABR",3.95998845601167e-09,7.2749035262504,1.32803949336364,7.28166346845455,0.187585777089369,44,1.061586889517e-05
"SLC12A2","16988801","SLC12A2",4.05743345634079e-09,7.26776324599637,1.27089075872727,7.73362758422727,0.179689874457644,44,1.061586889517e-05
"DAB2","16995645","DAB2",7.76202570066316e-09,7.07750005217437,1.45628631513636,7.58020351293182,0.211437999950633,44,1.84623309483773e-05
"ABCB4","17059451","ABCB4",8.919164016883e-09,7.03680536652725,1.98685046818182,5.81534054963636,0.29013879230533,44,1.94467506114772e-05
"PRKD3","16896502","PRKD3",1.05665927097787e-08,6.98719417753285,1.76311637577273,6.98633372888636,0.259295106879172,44,2.12664870506653e-05
"MAML3","16980031","MAML3",1.33168908323359e-08,6.91952498279098,0.92577673509091,5.47255559463636,0.137482093234434,44,2.45897282937597e-05
"SLC23A2","16916920","SLC23A2",1.40974592725269e-08,6.90286993365837,1.09978556054546,8.30878948145454,0.163717263879777,44,2.45897282937597e-05
"DACH1","16779701","DACH1",1.59948894143579e-08,6.8659573704831,2.7265586155,5.53800784252273,0.408065511270666,44,2.61556429148288e-05
"RNF39","17031459","RNF39",2.87222529895522e-08,-6.69497216626801,-1.03055344831818,5.33317703702273,0.158175020659522,44,4.42052368952143e-05
"COL26A1","17049717","COL26A1",3.76337630557272e-08,6.61610241054875,0.6814431385,5.36743453415909,0.105838471388178,44,5.47027653661136e-05
"BMP4","16793129","BMP4",4.62316651494572e-08,6.55606427860417,1.37236974059091,5.04200442815909,0.215101820304968,44,5.67959820677459e-05
"ETV4","16845410","ETV4",4.6752490522271e-08,6.55279587084221,0.877285295454547,4.32720419331818,0.137572099652148,44,5.67959820677459e-05
"STAR","17076318","STAR",4.74822205495482e-08,-6.54827726653454,-0.96895127754545,10.4655599898636,0.152051614024127,44,5.67959820677459e-05
"CCN3","17072135","CCN3",4.90785169591737e-08,6.53863032604686,3.01912586445454,6.886243315,0.474472000726611,44,5.67959820677459e-05
"ETV5","16962380","ETV5",5.18202730335296e-08,6.52277135588527,1.17454414840909,6.18940153925,0.185034770172995,44,5.67959820677459e-05
"PLCL2-AS1","16951354","PLCL2-AS1",5.20984394445001e-08,6.52120954017418,1.850532624,5.09635793245455,0.291598137365985,44,5.67959820677459e-05
"CA8","17077525","CA8",5.57975908119259e-08,-6.50119817021625,-2.33376826854545,4.84023392868182,0.368876068911665,44,5.83955266401291e-05
"ASTN1","16696689","ASTN1",6.29052472558931e-08,6.46622138557581,1.63358967704545,6.04704234243182,0.259602317795961,44,6.33020342001226e-05
"NHS","17101856","NHS",7.4019553474878e-08,6.41875981907217,1.01518156313636,5.48933830952273,0.162520725143806,44,7.05752298115222e-05
"ERN1","16847771","ERN1",7.81386684824845e-08,6.40296180029987,1.26676615877273,6.34303421506818,0.203297340268789,44,7.05752298115222e-05
"TCAF1","17063981","TCAF1",7.82251056617544e-08,-6.40263928163728,-0.854449676227275,7.91586938365909,0.137133515516934,44,7.05752298115222e-05
"MIR3714|PLCL2","16938182","MIR3714|PLCL2",1.2599075130528e-07,6.26358418693262,0.956048371500002,5.96913862347727,0.15684587519082,44,0.000109880733905045
"CHD7","17069272","CHD7",1.78529437514519e-07,-6.16184892446551,-0.853978670227272,4.28527840811364,0.142413818825955,44,0.000150678845262254
"ISM1","16911517","ISM1",2.83427821801895e-07,6.02682927369466,2.48069713022727,5.29861284229545,0.422961667925557,44,0.00022862370836571
"AXIN2","16847933","AXIN2",2.88639553036266e-07,6.02150315538236,1.37792676127273,5.67672181722727,0.235145878673475,44,0.00022862370836571
"MYO9A","16811312","MYO9A",2.9709547792517e-07,6.01306233825049,0.787941443090912,6.19650360081818,0.134652491021202,44,0.00022862370836571
"TAFA4","16955994","TAFA4",3.31299693011516e-07,5.98120105215012,1.8499844375,5.79270336765909,0.317830688613456,44,0.00024766071908438
"CGNL1","16801400","CGNL1",3.46728209769912e-07,5.96788893212325,1.62656578481818,5.9268640785,0.280070299297579,44,0.000251994357789444
"SGK1","17023810","SGK1",3.90572782954142e-07,-5.93305498641905,-1.2774077485,6.03136434715909,0.221241873623322,44,0.000276187737654383
"GBP2","16689354","GBP2",4.20502108795366e-07,-5.91144748689143,-1.82450419731818,6.63362036656818,0.317151803721169,44,0.00028601865221123
"CCDC170","17013795","CCDC170",4.26338764571089e-07,5.90741277274685,1.28478122718182,5.24602639145455,0.223484814833228,44,0.00028601865221123
"WDFY3","16977631","WDFY3",4.4235720937014e-07,5.89661614026285,0.956557609045456,7.57999984834091,0.166695712114101,44,0.000287426708820328
"FKBP10","16834196","FKBP10",4.66045587820555e-07,5.88134333098049,0.974582503818179,6.7402732815,0.170277879288754,44,0.000287426708820328
"CADM1","16744616","CADM1",4.71282764763738e-07,5.87807120877984,1.27640482572727,4.41295702572727,0.223136054382741,44,0.000287426708820328
"MIR4668","17088116","MIR4668",4.72379929646618e-07,5.87739030321565,1.05950156763636,2.28344489727273,0.185239340601905,44,0.000287426708820328
"SGPP2","16891555","SGPP2",5.25220078047455e-07,-5.84633433967629,-2.26193684177273,5.60359618902273,0.397569428067039,44,0.000312314957318946
"PRLR","16995177","PRLR",5.94839102329103e-07,-5.8098590606052,-2.87910811427273,6.36146622181818,0.509223609835736,44,0.000345852672740859
"ARHGAP12","16713057","ARHGAP12",6.24194332683052e-07,5.79573761283715,0.830349162863635,7.56347499270455,0.147220467102083,44,0.000355030880876508
"MAP4K5","16792754","MAP4K5",7.12372760226807e-07,5.75698330207978,0.645847841409092,6.27393430293182,0.115279317718313,44,0.000396564274437748
"MERTK","16884372","MERTK",7.29530085293272e-07,5.75000060887337,1.37683380672727,8.28976344336364,0.246053634962831,44,0.000397654690658608
"CZIB","16687328","CZIB",7.72088507143142e-07,-5.73336177259215,-0.396727555681818,7.39161061570455,0.0711048418687933,44,0.000410914367736007
"PRR13","17122124","PRR13",7.85266717122777e-07,-5.72839418854704,-0.386400664454548,10.5672668323182,0.0693140258424424,44,0.000410914367736007
"SMAGP","16764724","SMAGP",8.27036849530304e-07,5.71317947752084,1.11781431213636,6.96559707475,0.201051794254618,44,0.00042428612021786
"ZNF521","16854360","ZNF521",8.55519791741411e-07,5.70323671180319,1.33552871159091,6.97394372043182,0.240629011297958,44,0.000430458073675428
"LOC101928389","17101873","LOC101928389",8.95467201566581e-07,5.68983287067757,0.972585652636364,4.25644626695455,0.175648523555533,44,0.00044205667663751
"FBXL7","16983412","FBXL7",1.04517736300578e-06,5.6443997792318,1.21851540268182,6.63112310411364,0.221834664876418,44,0.000506407787512651
"CYP3A5","17060287","CYP3A5",1.15713094649819e-06,-5.61447166513718,-2.1752443675909,6.79209318993182,0.398121208085272,44,0.00055045771062143
"CT75","17122350","CT75",1.38282006480336e-06,-5.56201814592424,-1.32653755781818,4.72206699804545,0.245077422387355,44,0.000646073288848485
"AFF3","16901068","AFF3",1.52703434838717e-06,5.53278667131024,1.37908407586364,4.63216109443182,0.256131488402579,44,0.000699726436778342
"SNORD35A","17119150","SNORD35A",1.55114406563002e-06,5.52816877789236,1.038133147,4.54059047786364,0.192969165654471,44,0.000699726436778342
"ZDHHC20","16777309","ZDHHC20",1.58998167012171e-06,5.52087772825273,0.75354381709091,4.86301348863636,0.140254413597733,44,0.00070508949859431
"BRINP2","16674185","BRINP2",1.73152011942761e-06,5.49572521667189,0.942063705,4.81011937509091,0.176145444854611,44,0.000753051576788997
"SNTB1","17080630","SNTB1",1.75570043510659e-06,-5.49163326549202,-1.44456517913636,6.88809231029545,0.270303562672582,44,0.000753051576788997
"STX3","16725112","STX3",1.82133655864371e-06,-5.48080164133845,-0.871725038363638,5.82170490659091,0.163437454855312,44,0.000768604027747644
"APTR","17059029","APTR",1.86015091200502e-06,-5.47457709352318,-0.531814192,4.19913621481818,0.0998218240892471,44,0.000772523626376181
"CTSA","16914352","CTSA",2.09438920258994e-06,-5.43954759355477,-0.807572345500002,10.3618581792045,0.152557938820239,44,0.000856212485883802
"KIF16B","16917400","KIF16B",2.13207727631437e-06,5.43427722371614,1.08865926327273,7.50171979468182,0.205857330860079,44,0.000858210305499832
"FARP1","16775968","FARP1",2.32283364342889e-06,5.40894369404697,1.28933068222727,7.54515005747727,0.244944680353248,44,0.000917129553211773
"ITGA9","16938989","ITGA9",2.35080242506215e-06,5.4054037796153,1.19314577436364,7.65888989604546,0.226820091531569,44,0.000917129553211773
"PEX11G","16867942","PEX11G",2.45287179311083e-06,-5.39283023692995,-0.405292414090909,5.76776287322727,0.0772267717502486,44,0.000917129553211773
"TMEM59","16687487","TMEM59",2.46112328457936e-06,-5.39183653852915,-0.408932905818181,9.16618064622727,0.0779348126916017,44,0.000917129553211773
"PTPRS","16867432","PTPRS",2.48854254085604e-06,5.38855809316048,1.09535878663636,6.92885230240909,0.208881502120131,44,0.000917129553211773
"MBOAT7","16875323","MBOAT7",2.48877076433404e-06,-5.38853095563808,-0.922816600545453,6.66423420940909,0.175979131972528,44,0.000917129553211773
"RORB","17085951","RORB",2.52528565108162e-06,5.38422052070918,2.30026820131818,4.60566371902273,0.439007350366529,44,0.000917660746873606
"NUPR1","16825371","NUPR1",2.59923636180969e-06,-5.37567704339589,-1.79139516468182,8.25733769788636,0.342432031974686,44,0.00092439783404744
"CTDSPL2","16800406","CTDSPL2",2.61448707076558e-06,5.37394513295166,0.679255534818184,6.32610434481818,0.129884136880939,44,0.00092439783404744
"FLRT2","16787135","FLRT2",2.68596900911329e-06,5.36595866019066,1.56278060236364,5.27101441827273,0.299272522589445,44,0.000937009242059201
"MFHAS1","17074474","MFHAS1",2.75207698999561e-06,5.35875790855252,0.590371510772726,4.14437929497727,0.113208075919687,44,0.000947438715345329
"TMBIM4","16767142","TMBIM4",2.88947449707082e-06,-5.34432494800276,-0.486241428227269,6.64134981652273,0.0934921735962811,44,0.000981820918718975
"ZNF462","17087900","ZNF462",3.06810729911017e-06,5.32654510013039,0.792194438954548,7.82221744934091,0.152827790969499,44,0.00102915332530665
"VSTM4","16714086","VSTM4",3.12723844573398e-06,5.32088490930159,1.83177277977273,7.63860987765909,0.353756061993195,44,0.00103570970498967
"KLHL5","16966049","KLHL5",3.16960280890564e-06,5.31689449137722,0.890192080318183,5.97799296284091,0.172044914122545,44,0.00103661859865259
"FAM171A1","16712076","FAM171A1",3.53793721564792e-06,5.28427273837621,1.27779945213636,6.36030582702273,0.248481252541507,44,0.00111943258868042
"MAPRE3","16877987","MAPRE3",3.54680538780302e-06,-5.2835294810552,-0.682841005727271,5.21974856654545,0.132804139788503,44,0.00111943258868042
"WDFY3-AS1","16968485","WDFY3-AS1",3.55117355375612e-06,5.28316405340458,0.894816127363637,8.32415943927273,0.174042719615925,44,0.00111943258868042
"UST-AS1","17024549","UST-AS1",3.64235078920691e-06,5.27563635850683,0.758344568636364,3.67043622031818,0.147709314564958,44,0.00113450554820011
"NOSTRIN","16887194","NOSTRIN",3.71568339962377e-06,5.26971608757663,1.69763106627273,6.40732976672727,0.331033732823716,44,0.00114373106432654
"ADGRA3","16974779","ADGRA3",3.80279971844397e-06,5.26283155587427,0.586296424727272,5.432453688,0.114475864160902,44,0.00115693548643451
"ZNF280C","17114075","ZNF280C",4.13663799656304e-06,5.23782089838511,0.761038538045455,5.83680260929545,0.149304246542427,44,0.00124403444301236
"PRKCA","16837128","PRKCA",4.87736627837373e-06,-5.18879674150912,-1.61792856268182,7.18474384511364,0.320412048309668,44,0.00145012967394739
"GLI3","17056992","GLI3",5.2391729712962e-06,5.16747245612749,1.01494474895455,5.34351154952273,0.201827520779339,44,0.00152573473853479
"CYREN","17063121","CYREN",5.28069763193722e-06,-5.16511884654747,-0.615951323409091,5.88919546288636,0.122541228150631,44,0.00152573473853479
"C3orf70","16962272","C3orf70",5.35069408772866e-06,5.16119257759886,0.789630275954546,5.18596266143182,0.157213516688494,44,0.00152573473853479
"TCF7L2","16709333","TCF7L2",5.36491346679411e-06,5.1604011875082,0.683909452954544,6.55462360429545,0.136185633352679,44,0.00152573473853479
"TSC22D1","16778652","TSC22D1",5.51705302430378e-06,5.15206121185217,0.657707221636363,5.42527674609091,0.131180037598099,44,0.00155213091750413
"PDZD8","16718769","PDZD8",5.64949687016598e-06,5.14498399470364,0.552195123590911,5.59159192943182,0.110287094099432,44,0.00157248336288322
"ATP6V1B2","17066302","ATP6V1B2",5.78542855791689e-06,-5.13788894476164,-0.735556445181816,7.54669644577273,0.147111778988013,44,0.00158702928572605
"NSG1","16964549","NSG1",5.82307030384119e-06,5.13595333145856,0.771626000590908,4.48738424702273,0.154383875625921,44,0.00158702928572605
"NIPAL2","17079448","NIPAL2",6.37797209547158e-06,-5.10877082679749,-1.01898269768182,5.89601247629545,0.204958787594781,44,0.00172034290624658
"HK1","16705577","HK1",6.50485744591587e-06,5.10288416758739,0.682897238045455,5.46084976452273,0.137516813630543,44,0.0017297495463949
"VCAN","16986913","VCAN",6.54506975588958e-06,5.10104223351683,2.36691299459091,6.76525139556818,0.476803604173586,44,0.0017297495463949
"CBL","16732296","CBL",6.64271210443472e-06,5.09661583158129,0.46193155240909,5.75869976265909,0.0931347780252372,44,0.0017379991950043
"ABHD14B","16954669","ABHD14B",7.57519145133816e-06,-5.05731597047993,-0.487065138772727,5.16880995820455,0.0989653381744627,44,0.0019560107087481
"FSCN1","17043294","FSCN1",7.62548128314885e-06,5.05533465608099,1.20697218809091,7.74917723222727,0.245337258045044,44,0.0019560107087481
"RORA","16810133","RORA",7.98786418135633e-06,5.04142778463406,0.899184587863635,5.10980752725,0.183278473368179,44,0.00202907260622337
"SERINC5","16997615","SERINC5",8.45433821888646e-06,5.02441601692704,1.23126135281818,7.80405917859091,0.251814544829093,44,0.00212691639575909
"PCP4","16922899","PCP4",8.55045314851101e-06,5.02102616963654,2.27855825772727,5.3393079735,0.466319747268533,44,0.00213061005883469
"POT1-AS1","17124626","POT1-AS1",8.97911797627334e-06,-5.00635179173563,-1.49261678177273,4.65712066438636,0.306367795233017,44,0.00221631738425675
"PLD5","16701119","PLD5",9.28439713289523e-06,4.9963168423303,2.07740188377273,5.78366967484091,0.427254557990065,44,0.00227025202415954
"SLC44A5","16688615","SLC44A5",9.70867076868887e-06,4.98289811846541,1.64167556013636,4.98541407829545,0.338548956954727,44,0.00235201538881459
"NR0B2","16683903","NR0B2",9.83003552168713e-06,-4.97916598536631,-2.07273296086364,6.11203455415909,0.427762692155592,44,0.00235956926045341
"VAMP5","16882285","VAMP5",1.00625444511363e-05,-4.97214127517121,-1.04140773377273,7.57075753111364,0.215225385057569,44,0.00237462829449414
"NUDT12","16998621","NUDT12",1.00742906546724e-05,-4.97179065334763,-1.04993098222727,5.81808246593182,0.217002167972197,44,0.00237462829449414
"PLCB1","16911283","PLCB1",1.02514826638445e-05,4.96654987491365,1.26179336677273,5.95852497788636,0.261065566413816,44,0.00239481957515025
"HCG26","17035373","HCG26",1.0428351693972e-05,-4.96140700147508,-1.19536484304545,4.78021354565909,0.247577844949268,44,0.00241457870549632
"RORA-AS1","16801656","RORA-AS1",1.06443630457864e-05,4.95524141646099,1.27161608881818,6.37643721113636,0.263698312759016,44,0.00242698231417163
"TWSG1","16850896","TWSG1",1.06674425213934e-05,4.95458997273076,1.26440046127273,6.99752426636364,0.262236464509077,44,0.00242698231417163
"FAM241A","16969817","FAM241A",1.10871200326447e-05,4.94298047703316,0.712807991181816,6.49445153540909,0.148183490182474,44,0.00250071903908721
"MALSU1","17044285","MALSU1",1.12105676280402e-05,-4.93964796225137,-0.477226316136365,5.80030919375,0.0992760617232087,44,0.00250695120871833
"CFAP298-TCP10L","17122886","CFAP298-TCP10L",1.15442815351859e-05,4.93081716562702,0.901841290636363,3.55474719536364,0.187943526334144,44,0.00254536470278575
"TSPAN12","17062230","TSPAN12",1.15769148307409e-05,-4.92996716733997,-1.39751207709091,7.66588324804545,0.291291423292405,44,0.00254536470278575
"GPR150","16987377","GPR150",1.18711535200903e-05,-4.92240808923967,-0.864055981136364,4.72221083606818,0.180376692792514,44,0.00258830717249702
"GSTA2","17020059","GSTA2",1.19918180246955e-05,-4.91936144926624,-3.19074210818182,6.02805080486364,0.666498421437452,44,0.0025930076594887
"LOC101927516","16970919","LOC101927516",1.21377329678099e-05,4.91571737380686,0.656608829454544,4.24493699777273,0.137257463153806,44,0.00260304627352278
"HCP5","17035371","HCP5",1.22559693057973e-05,-4.91279607349759,-1.864145148,7.09845271759091,0.389912485788335,44,0.00260703399119415
"OAT","16719233","OAT",1.24176408885072e-05,-4.90884624569791,-0.913979998363637,7.02504534290909,0.191325746784139,44,0.00262012222747503
"SLC44A2","16858210","SLC44A2",1.25502064599262e-05,4.90564514586364,0.846791369772728,8.59525726520454,0.177376649876213,44,0.00262690881454008
"PFKFB3","16702175","PFKFB3",1.30593715114644e-05,4.89365241335012,0.757359304636362,5.37139489640909,0.159032175949269,44,0.00270433746046583
"ADAMTSL1","17083793","ADAMTSL1",1.31268482448846e-05,4.89209777396048,0.988375524227272,3.72956422029545,0.207607485646268,44,0.00270433746046583
"SEMA6D","16800707","SEMA6D",1.38470365850995e-05,4.87597866331012,0.964503821136364,4.44857097265909,0.203262990518764,44,0.002830420821973
"CIMAP3","16668677","CIMAP3",1.40890210786567e-05,-4.87074751596064,-1.14173854436363,3.54629994077273,0.240872488779363,44,0.00285755928296104
"SERPINI1","16947715","SERPINI1",1.4268854227534e-05,-4.86691694766154,-1.51475123822727,4.17993090979545,0.319818465962819,44,0.00287177155391692
"SLIT2","16965377","SLIT2",1.44124403661722e-05,4.86389245275381,2.3279445805,6.83814783261364,0.491818463312202,44,0.00287852740259945
"UBE2D4","17045566","UBE2D4",1.49386438393544e-05,-4.85305662179282,-0.612308202363636,4.83544998740909,0.129649508196078,44,0.00294219972400754
"ADAM22","17047985","ADAM22",1.5023928440608e-05,4.85133587907003,1.49572076477273,5.58908008870455,0.316814707024672,44,0.00294219972400754
"PELO|ITGA1","16984646","PELO|ITGA1",1.50685966601823e-05,4.85043846624843,0.941011016045453,8.26682116929545,0.199356253342238,44,0.00294219972400754
"ADARB1","16923705","ADARB1",1.73950762913233e-05,4.80698832295238,0.355503399545454,4.8869108495,0.0759953196007911,44,0.00336629129246754
"TJP1","16806467","TJP1",1.74979214101661e-05,4.80520224505766,0.598575906863635,7.39008009852273,0.128004051453239,44,0.00336629129246754
"GBGT1","17099436","GBGT1",1.7829260050396e-05,-4.79951744914967,-0.894826940090909,5.08075163013636,0.19158329159735,44,0.00340499824787271
"MYC","17072669","MYC",1.8227472233035e-05,4.79282127363047,0.812197828454545,6.11236301140909,0.174135270379551,44,0.00345582306887774
"YME1L1","16712703","YME1L1",1.84023675361739e-05,4.78992567829765,0.500147003409092,8.67052490720454,0.107296375371984,44,0.00346388161306802
"SS18","16854375","SS18",1.85392985135809e-05,4.78767746203327,0.667440794227275,7.65784406856818,0.143253096147434,44,0.00346473004506664
"SV2C","16986333","SV2C",1.87375780738022e-05,4.78445077537935,1.648823879,3.50350962695455,0.354126422931027,44,0.0034727548076148
"UST","17013554","UST",1.88756610779242e-05,4.78222347391263,1.00919664418182,7.08129545881818,0.21685132777836,44,0.0034727548076148
"BLVRB","16872452","BLVRB",1.89804287375369e-05,-4.78054422303035,-0.835189190090905,7.74954731322727,0.179524480804784,44,0.0034727548076148
"R3HDM1","16885978","R3HDM1",1.95346392400965e-05,4.77181011492558,0.538641223545453,6.80361989118182,0.115993215909067,44,0.00350951209451331
"ABO","17099463","ABO",1.95472568547562e-05,-4.77161411736045,-1.63535300740909,5.00160389588636,0.352178106380036,44,0.00350951209451331
"H2AC21","16692636","H2AC21",1.95837320669218e-05,4.77104822335062,1.16936475722727,8.36758446525,0.251856027734516,44,0.00350951209451331
"C5orf63","16999432","C5orf63",2.04420249843072e-05,-4.75802313673747,-0.892636143909091,4.09696339931818,0.192780930994333,44,0.00363840232441778
"CISH","16954567","CISH",2.08781136148398e-05,-4.75160989719017,-0.757872000590907,5.01044772915909,0.163897088610951,44,0.00369091192309912
"WNT4","16683221","WNT4",2.12008028154459e-05,4.74694857836022,1.14819951140909,4.49614930479545,0.248552986250282,44,0.00370900470261596
"GPRC5A","16748529","GPRC5A",2.12639774267082e-05,-4.74604417737867,-1.40462064690909,4.94877894609091,0.304118910781132,44,0.00370900470261596
"ZMYND12","16685986","ZMYND12",2.15369782713728e-05,-4.74216606140211,-0.586952321772727,4.29779160670455,0.127186853004065,44,0.00373174502974965
"ZMYM2","16772942","ZMYM2",2.22558316913568e-05,4.73218106531291,0.58078421881818,7.53983212213636,0.126115831754972,44,0.00383093144982012
"AGTR1","16946707","AGTR1",2.25101504552939e-05,4.72872430710925,1.55603712154545,6.17007006645455,0.338136547261729,44,0.00384188220516979
"RELN","17061298","RELN",2.26131271822408e-05,4.72733553135426,1.99453377836364,4.92871734431818,0.433551928421725,44,0.00384188220516979
"CTNNB1","16939558","CTNNB1",2.30007516649744e-05,4.72216306677238,0.709820417045457,8.64152290602273,0.154462714147504,44,0.00385787204926134
"DAAM2","17008341","DAAM2",2.30021418622829e-05,4.72214467059712,1.36616873631818,5.18764115879545,0.297290621700686,44,0.00385787204926134
"OSGIN2","17070653","OSGIN2",2.44232241843265e-05,-4.70388893600715,-0.652077234909092,5.58811140972727,0.142448583292134,44,0.00406892291992203
"SNORD15A","17118802","SNORD15A",2.45715418646874e-05,4.70204411759127,0.54185816809091,4.86736677163636,0.118417279545969,44,0.00406892291992203
"SNORD98","17118760","SNORD98",2.52170313791318e-05,4.69414071247164,0.839981976545455,3.62432893731818,0.183878104595578,44,0.00413104633988352
"LDB2","16974626","LDB2",2.52624757063661e-05,4.69359180316187,0.815176105863635,5.54552275802273,0.178468790086896,44,0.00413104633988352
"PPP2R5C","16788833","PPP2R5C",2.55944433892365e-05,4.68961123961235,0.512707567727272,5.09038712004545,0.112343782151663,44,0.00415051442280788
"FZD7","16889563","FZD7",2.56987974504998e-05,4.6883704220118,1.18823001836363,4.83905061372727,0.260432246526425,44,0.00415051442280788
"DYNLRB2","16821232","DYNLRB2",2.62107124083608e-05,-4.68235433091446,-0.862275193045454,4.52270597279545,0.189233390877454,44,0.00417657213629164
"SESN3","16743432","SESN3",2.62422554955724e-05,4.68198741707528,1.49076821127273,6.40265521868182,0.327186997276962,44,0.00417657213629164
"GSDME","17055910","GSDME",2.63390308243434e-05,-4.68086440953548,-0.90838116309091,5.21213696181818,0.199415179378798,44,0.00417657213629164
"ANKRD20A5P","16851230","ANKRD20A5P",2.68003381579455e-05,4.67556637392414,2.41095495859091,3.56056423434091,0.529872066518777,44,0.00422412076846077
"LITATS1","16685359","LITATS1",2.71306310152717e-05,-4.67182775613713,-0.628478001818183,4.32594086818182,0.138235444473417,44,0.00422938369656286
"FMO5","16692311","FMO5",2.71570272520471e-05,-4.67153090619775,-0.532929062954546,4.68228253770455,0.117226644334526,44,0.00422938369656286
"LRRC38","16681940","LRRC38",2.76334525928162e-05,4.66622122769307,1.67084770568182,4.64301840352273,0.367949058883838,44,0.0042781162937186
"FRG1HP","17094671","FRG1HP",2.80533130282394e-05,4.66161595315818,1.52955157909091,4.88093599172727,0.337166012849424,44,0.00431756989453445
"ZNF702P","16875140","ZNF702P",2.84172434242034e-05,-4.65767858273987,-0.731312912863637,3.64019079515909,0.161342908377555,44,0.00432326751799083
"RIN3","16787597","RIN3",2.86418731052021e-05,-4.65527294624971,-0.718974874772726,4.38981037993182,0.158702847551822,44,0.00432326751799083
"RALBP1","16850904","RALBP1",2.87584969096586e-05,4.65403127729028,0.77510267909091,7.75491022627273,0.171137859286679,44,0.00432326751799083
"PEA15","16672583","PEA15",2.8855433892696e-05,4.65300296639705,0.761820153227272,8.07566412797727,0.168242333281602,44,0.00432326751799083
"RAB9A","17101616","RAB9A",2.9153722054172e-05,-4.64985985849661,-0.666234576272727,7.11363070686364,0.147232422851147,44,0.00432326751799083
"WWTR1","16960371","WWTR1",2.91968959476969e-05,4.64940754620289,0.497290216272729,5.49523719777273,0.109907784533516,44,0.00432326751799083
"FUT11","16706117","FUT11",2.92486139239775e-05,4.64886658524933,0.807681046636364,5.72056771536364,0.178529078650289,44,0.00432326751799083
"CHST6","16828471","CHST6",2.94122312414909e-05,-4.64716134075244,-1.04040152190909,4.67609530022727,0.230053785033986,44,0.00432326751799083
"SLC39A10","16889026","SLC39A10",3.04126880825437e-05,4.63693273007721,0.650032976181818,5.69931360459091,0.144052482949756,44,0.00444191796658803
"PFDN1","17000713","PFDN1",3.05589831060176e-05,-4.63546476738074,-0.490458900954545,6.44341761434091,0.108724017292452,44,0.00444191796658803
"CCNY","16703891","CCNY",3.11880947489689e-05,4.62922971393125,0.398970040500001,5.62300805306818,0.0885620595255234,44,0.00450831663542554
"C6orf136","17035213","C6orf136",3.13709351868456e-05,-4.62744074452636,-0.536716458045455,5.93051606729545,0.119184615972897,44,0.00450983048477268
"APCDD1","16850958","APCDD1",3.33473465362671e-05,4.60873062831716,1.88386311331818,6.30963771861364,0.420033735098368,44,0.00476609889566852
"C9orf47|S1PR3","17086621","C9orf47|S1PR3",3.35178946951158e-05,4.60716744875638,1.10613982822727,5.54992323497727,0.246713087201691,44,0.00476609889566852
"VPS41","17056896","VPS41",3.41264877298209e-05,-4.60165222354357,-0.565223845136363,7.03676782534091,0.126218448334591,44,0.00482640770250288
"RNF44","17003077","RNF44",3.46847527131265e-05,-4.59667728137797,-0.607584623454549,6.41702170609091,0.135824750163668,44,0.00485499159268284
"LINC00205","16923745","LINC00205",3.46997182323686e-05,4.59654500083599,0.579487640227272,5.45163876443182,0.129547434248941,44,0.00485499159268284
"SMIM10L2B","17125654","SMIM10L2B",3.49520956833423e-05,-4.59432262085918,-1.19598161440909,4.34580619293182,0.267497156256848,44,0.00486429059286684
"BUB3","16710271","BUB3",3.54624859123158e-05,4.5898759395279,0.780108791227272,8.84495904065909,0.174650719797899,44,0.0049092088963483
"NRP1","16713187","NRP1",3.61235735687671e-05,4.5842087327298,0.871616684863637,7.30647590038636,0.195378740590865,44,0.00495291828607732
"PARGP1-AGAP4|PARGP1","16713674","PARGP1-AGAP4|PARGP1",3.61568335361859e-05,4.58392630426002,0.584878572863638,7.09613841729545,0.13111254249397,44,0.00495291828607732
"ATL2","16896579","ATL2",3.66222585129662e-05,4.58000063520813,0.613269638545452,6.38644620486364,0.137594818912248,44,0.00496474973129641
"RAB38","16743104","RAB38",3.66227143456737e-05,4.57999681448009,1.18017343463636,7.79635718468182,0.26478709409866,44,0.00496474973129641
