"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TXNDC15",4265.79274711894,0.296235931187949,0.126586488446962,2.34018602476731,0.0192741369361072,0.095281003522877
"TTC33",1174.74861237094,-0.193223413180874,0.158843074544427,-1.21644216302821,0.223816530708565,0.457766256563426
"RARS1",2723.21019028529,-0.347117777572505,0.0948722585870908,-3.65879112336993,0.000253407767741236,0.00421260748548399
"WWC1",144.273044790368,-1.71127660997729,0.456379146255509,-3.7496818687224,0.000177059047700857,0.00320885628649466
"MACROH2A1",5835.22346232465,0.126096783900461,0.0894988481894576,1.40892074536569,0.158858604522106,0.371600503190994
"TCERG1",1952.58447574044,0.161135739886614,0.119329409796939,1.35034389393877,0.176905698770727,0.396625779343449
"DPYSL3",2064.16186236341,-0.847603867896536,0.302662903245863,-2.80048812988488,0.00510253840267581,0.0377649303923778
"SMAD5",2601.22382003187,0.0929093632675712,0.109354454982659,0.849616627711278,0.395538264376129,0.633980891926128
"CSNK1A1",2272.32098470759,-0.0689898338467191,0.180681684695799,-0.381830809043388,0.702586864784705,0.850521849961179
"HMGXB3",3644.3216733059,-0.0131090843127831,0.125277882435811,-0.1046400534388,0.916661431104474,0.963397565383344
"ERGIC1",13846.0568469087,-0.146120180504342,0.133514884635493,-1.09441116549112,0.27377468914068,0.51373554312174
"PDGFRB",2768.51721193932,-0.608564949587096,0.221203829916458,-2.75115014878781,0.00593864162079279,0.0418956808182712
"CDX1",2.42063078213951,-0.370215910648861,0.367374278365796,-1.00773497887687,0.313581707916645,0.556851648150301
"ATP6V0E1",12736.8414179628,-0.247625173345112,0.114829235103322,-2.15646453729577,0.0310474099953203,0.131599336264325
"BNIP1",739.435238394681,-0.127515164519097,0.138755321371835,-0.918992967321112,0.35809925067921,0.600074954552443
"STC2",769.299120803448,-0.384477864693304,0.303905632679453,-1.26512253591178,0.205827405541861,0.43572460309203
"CPEB4",9214.83804036598,-0.285984088263209,0.231906346475176,-1.23318784763754,0.217505688230422,0.450443853577022
"HRH2",198.30522649978,-1.94449984688045,0.418793577564275,-4.64309853601328,3.43222557858471e-06,0.000144293472975474
"DBN1",1500.78547140452,0.863322939012603,0.294585093591318,2.9306402726891,0.00338264236968224,0.02832625514262
"ZNF346",940.608974996021,0.0246002831306177,0.0955143696341997,0.257555834005204,0.796749719250377,0.902083540429491
"UNC5A",133.290649042236,0.269994359764166,0.413659835550756,0.652696579557186,0.513951908032657,0.726846161033884
"EHHADH",535.577880502145,0.313761499210634,0.239006723793851,1.31277268785652,0.18925955586822,0.413719692794789
"CNTN3",38.9279350857945,-2.51628297404287,0.681679754971497,-3.69129779150928,0.000223112733482836,0.00383056149785605
"SMC4",1169.92124330826,0.186227575024179,0.250681137126363,0.742886270418923,0.457550538673458,0.684003053439183
"SELENOK",2543.38063042537,0.194579960942711,0.128369097255311,1.51578506901638,0.129573708706839,0.327411560910991
"ACTR8",545.918609697774,0.0750683437482887,0.113164754285921,0.663354453619206,0.507103569033117,0.722230850915915
"TBCCD1",277.696731802476,0.14017571623493,0.129208708493747,1.0848782397799,0.277975586831437,0.518572895127648
"TIMMDC1",2227.2396289659,-0.154043169197171,0.10640194033685,-1.44774774510217,0.147687611716694,0.35511490683023
"CRBN",1154.85841066766,-0.0276383848702099,0.105710933828393,-0.261452471085696,0.793743597632742,0.900873830374204
"KNG1",16.1267359655929,-3.83101888886616,0.785718029493945,-4.87581898983989,1.08357937329645e-06,5.59312513024148e-05
"BCL6",1324.4070833293,0.287343738129134,0.170829401776119,1.68205083634089,0.0925589825839269,0.265709977766312
"HGD",12.91208438509,0.193159382074216,0.298011104151463,0.648161693921459,0.516880374766795,0.729067846290564
"CLDN16",43.3020183353378,0.583241005354325,0.307614590633418,1.89601216299057,0.0579584362113143,0.197823949939932
"ARL6",297.80418660264,0.176137683702836,0.144410242486691,1.21970353812729,0.222577279859523,0.456418937469924
"NPHP3",337.664867763442,0.216293483794237,0.171319610184113,1.26251445215053,0.206763729254265,0.436923075294334
"CD86",246.789874868591,-0.545772651949533,0.278790719639938,-1.95764282489175,0.0502719385395525,0.180842007236798
"AMOTL2",793.495514312031,-0.0763194098311963,0.268345967538927,-0.284406769854386,0.776098671531722,0.890899051306093
"NIT2",1381.27176557655,-0.179217220756071,0.128416854179082,-1.39558955794188,0.162838128692516,0.37698359166696
"FAM162A",3581.45612913574,-0.040494577936245,0.181067691675649,-0.223643310197956,0.823034860444982,0.916200502615763
"OGG1",511.184878891617,-0.0711693032106431,0.145304801928947,-0.489793195172203,0.624280246461341,0.801940650988049
"KPNA1",1640.61998918554,0.0521359668785759,0.106769485420158,0.488304000655348,0.625334528172515,0.802572448131229
"PCCB",3141.43117440814,-0.16719050644261,0.166657428121663,-1.00319864723076,0.315765025568624,0.558947830024549
"UBE3A",2114.33220419921,0.0308555552213086,0.101096827486911,0.305207947552098,0.760207779745291,0.882613019855457
"ARMC8",1493.47290856406,0.250612964758699,0.0984675863428241,2.54513159169116,0.0109236563806498,0.0642884039451358
"CEP70",441.144570745884,0.310943491969282,0.138938195957097,2.23799862829153,0.0252211445782592,0.114579950294321
"RBP2",1.77845387109735,0.371521986302576,0.337247593278322,1.10162976313954,0.270622663438077,0.51003743995222
"RBP1",14380.1902549031,-0.32824156288476,0.274014608397371,-1.19789804202245,0.230956712111888,0.466306344940723
"SLC25A36",2649.16242215427,0.476655662194652,0.12213898667175,3.90256768279622,9.5177611632169e-05,0.00199541986171879
"GRK7",4.54405575305129,0.875726782144284,0.384804595783911,2.27577007067777,0.0228597749603768,0.107220698980949
"RNF7",3166.68918782507,0.262813934303577,0.126907388681229,2.07091121356002,0.0383670940519207,0.151043250622587
"TFDP2",2657.91145332505,0.38546616171267,0.118700593820723,3.24738191533272,0.0011647198407382,0.013203775928644
"XRN1",1162.6520457847,0.0792483772587041,0.131891445288044,0.600860632663701,0.547932815679639,0.751663792614321
"KAT2B",743.679916905268,-0.170868028335662,0.204884838723431,-0.833971070774606,0.404297285965307,0.641364933627955
"BCHE",248.3661167131,0.910924775031269,0.544090879419349,1.6742143812508,0.0940884741084189,0.26834540514555
"SERPINI2",62.1573231014678,-3.93788449594807,0.905103649015568,-4.35075529772871,1.35669391415901e-05,0.000441811797651101
"PDCD10",906.678288301098,-0.0337843003843654,0.144084487800015,-0.234475625379306,0.814615753931296,0.911847952419382
"WNT5A",583.414333821677,0.788299846900665,0.376629141774195,2.09303996814267,0.0363455868416792,0.145870329230117
"PFKFB4",1310.50858238217,0.207838904824348,0.328275946009836,0.633122552385001,0.5266536159972,0.736126238449912
"COL7A1",255.555316378316,0.891569059758533,0.329791342495696,2.70343379244459,0.00686271182419356,0.0465147444834129
"FGF12",1883.31031051303,1.93160729023842,0.39172952126283,4.93097197273119,8.18214741175234e-07,4.32827470120694e-05
