"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"LINC00351","16775708","LINC00351",0.937534644943294,-0.0789874268426136,-0.00643598750543584,1.90591462312903,0.0846819317028913,31,0.981700697103912
"NAF1","16981079","NAF1",0.937546640716992,-0.0789722256290092,-0.0139469924293474,5.31480073745161,0.183543799459625,31,0.981700697103912
"CD48","16695437","CD48",0.937555635406132,-0.0789608274444241,-0.0150180168097838,3.08535156019355,0.197667115813233,31,0.981700697103912
"MT1DP","16819238","MT1DP",0.937584811308661,0.0789238554421057,0.0084900035163038,3.95135354025806,0.111797761475055,31,0.981700697103912
"LINC01478","16854842","LINC01478",0.93759983606092,-0.0789048159656496,-0.00829210467934871,2.05965127032258,0.109218144695952,31,0.981700697103912
"ZIC5","16780632","ZIC5",0.937632833752314,-0.0788630011521639,-0.00977066817935057,4.99501026154839,0.128761045498868,31,0.981700697103912
"LOC105374820","16881941","LOC105374820",0.937650986876118,0.0788399974978636,0.00817809837499883,2.403840846,0.107805088065737,31,0.981700697103912
"SYNE4","16871553","SYNE4",0.937715557225974,0.0787581742428024,0.0103882241086959,4.29231098641935,0.137081611258666,31,0.981729016016182
"PRPF38B","16668020","PRPF38B",0.937806675611602,0.0786427103617511,0.0123945523804325,5.90685251603226,0.16379698541364,31,0.981756861942732
"MICALL2","17054341","MICALL2",0.937830507230236,0.0786125114627668,0.0129813018804343,4.66015324625806,0.171616922036399,31,0.981756861942732
"WNT10B","16764114","WNT10B",0.937854724331014,-0.078581824165076,-0.00873748040217448,3.367661041,0.115557367222857,31,0.981756861942732
"TBC1D29P","16832812","TBC1D29P",0.937995244901963,0.0784037615560174,0.0124973653260856,3.56767952270968,0.165659023223868,31,0.981864676439887
"ABCB5","17044009","ABCB5",0.93808299113654,-0.0782925739865532,-0.0305871993804367,3.25225518732258,0.406024904359234,31,0.981913621292969
"CTRB1","16821062","CTRB1",0.93816659511926,0.0781866361965729,0.0133540115706534,4.42159825283871,0.177505882198053,31,0.981913621292969
"HBP1","17050171","HBP1",0.938169422163706,0.0781830539567279,0.0134121846630419,6.11027197703226,0.178287306441517,31,0.981913621292969
"MLX","16834370","MLX",0.938192119656892,-0.0781542932633446,-0.0136431972119597,7.353221629,0.18142488096299,31,0.981913621292969
"LINC01145|LOC644634|LINC02591","16670361","LINC01145|LOC644634|LINC02591",0.93823598332188,-0.0780987124499676,-0.00809558017391332,3.87868684119355,0.107730241687268,31,0.981920250705346
"FAM167A","17074641","FAM167A",0.938287324721015,-0.0780336567172783,-0.00651521686956658,3.42981182558065,0.0867721678792715,31,0.981934705171819
"ZNF473","16864414","ZNF473",0.938326582096382,-0.0779839131270061,-0.0118024902228271,5.26851457441935,0.15729037785337,31,0.981936512837762
