"","PROBEID","ID","p.value","statistic","logFC","avgExpr","logFCSE","sampleSize","pFDR"
"LINC00919","231627_at","LINC00919",0.532945133739253,-0.630100294437185,-0.034177337182185,2.173592391875,0.0562929045455693,32,0.71763759626978
"CFD","205382_s_at","CFD",0.53298606639772,-0.630036954477693,-0.0907967545748978,2.780191199875,0.149564808409445,32,0.717646444247075
"PRNT","233975_at","PRNT",0.533043908564883,-0.629947452815705,-0.022065888481781,2.08037359759375,0.0363531636762555,32,0.717648045807338
"CHRM5","221347_at","CHRM5",0.533055979631757,-0.629928775384934,-0.0286186812591089,2.17143610284375,0.0471501726384408,32,0.717648045807338
"KANK1","213005_s_at","KANK1",0.533094749444069,-0.629868788788041,-0.061072517376517,2.9544014405,0.100628465485076,32,0.717653979769201
"GPALPP1","229891_x_at","GPALPP1",0.533207926707951,0.629693688449141,0.0440926040161953,2.86757430675,0.072671064998805,32,0.717760074076414
"KYNU","210662_at","KYNU",0.533255006992205,0.629620854751332,0.0158064991174092,2.0253858676875,0.0260544376454589,32,0.717777186196971
"KIFC1","209680_s_at","KIFC1",0.53329330915674,0.62956160340573,0.0546617777166003,2.65483758825,0.0901095116481061,32,0.717782481261746
"SYNDIG1","219310_at","SYNDIG1",0.533357204643321,0.629462765603072,0.0589632053157896,2.36373348284375,0.0972156436289144,32,0.717822220580987
"C1orf21","221272_s_at","C1orf21",0.533409918501975,0.629381229000899,0.0719227972267213,2.62623650753125,0.118598146179327,32,0.717831393742986
"LIPE","208186_s_at","LIPE",0.53343420374333,0.62934366657302,0.0507209526882595,3.2458124451875,0.0836420470773055,32,0.717831393742986
"PGM2","225367_at","PGM2",0.533467160179882,0.629292693694255,0.0437115318502035,3.20789888165625,0.0720889091768902,32,0.717831393742986
"PF4V1","207815_at","PF4V1",0.533501503168716,0.629239578041404,0.0136787706639674,2.0887851826875,0.0225608861638228,32,0.717831393742986
"USP24","212381_at","USP24",0.533750288797844,0.628854854437,0.0338239915182199,2.92150454834375,0.055821249820175,32,0.71808459138586
"TBCEL","227395_at","TBCEL",0.533758448488106,0.628842237847548,0.0481237775222687,2.99518015925,0.0794224212800594,32,0.71808459138586
"OR8D1","1555661_at","OR8D1",0.533936508688958,0.628566944866168,0.015881687761135,2.21023749896875,0.0262222668036876,32,0.718277873363535
"TRIM6","223599_at","TRIM6",0.534024481781671,0.628430950477929,0.0599076191821863,2.7143908281875,0.0989349210187446,32,0.718349948603001
"AICDA","224499_s_at","AICDA",0.534146154851897,0.628242880022524,0.0201265536153841,2.02922327040625,0.0332481095020951,32,0.718400608895162
"OXT","207576_x_at","OXT",0.534147271539267,-0.628241154060038,-0.0255684848825908,2.3219262544375,0.0422380372173293,32,0.718400608895162
"NUDT19","235384_at","NUDT19",0.534176376363701,0.628196170041988,0.0388683976275312,3.4891590020625,0.0642135188738633,32,0.718400608895162
"YME1L1","201352_at","YME1L1",0.534226137067117,0.628119263577783,0.0254805497570874,3.9507129878125,0.0421009405388782,32,0.718400608895162
"DSCAML1","234908_s_at","DSCAML1",0.534234132475497,-0.628106906818394,-0.0186953247975703,2.18522213540625,0.0308904733066196,32,0.718400608895162
"RBM33","1554096_a_at","RBM33",0.5343161488717,0.627980157594846,0.0226175037287448,2.16834382446875,0.0373786718784345,32,0.718431099880303
"KRTAP1-3","220978_at","KRTAP1-3",0.534325605671091,-0.627965543592397,-0.0195608840161943,2.1002167285,0.0323279213126851,32,0.718431099880303
"SPACA1","220982_s_at","SPACA1",0.534403881111637,-0.627844586399125,-0.0470740259838056,2.0542365743125,0.0778133845862146,32,0.718456983582493
"PCDH19","227282_at","PCDH19",0.53443712381199,0.627793220066859,0.0558892447935233,2.15859555375,0.0923925039346013,32,0.718456983582493
"PC","204476_s_at","PC",0.534448058268499,0.627776324608062,0.0675126088259117,2.707824230125,0.111610505292792,32,0.718456983582493
"RPS15A","235309_at","RPS15A",0.534539219099684,0.627635473854924,0.0556250615465586,2.9216925209375,0.091978884810276,32,0.718513802884142
"OR2B3","234903_at","OR2B3",0.534559131875212,-0.62760470871587,-0.0164263377894733,2.1236032400625,0.0271631213059508,32,0.718513802884142
"GALT","232708_at","GALT",0.534639266551001,0.627480907153832,0.0258447576720653,2.44594923859375,0.0427461559411139,32,0.718575267515133
"TMEM209","235158_at","TMEM209",0.534723467648218,0.627350833849087,0.0277994285991907,3.4024869205,0.0459886336716439,32,0.718607052072158
"RPL23","214744_s_at","RPL23",0.534731730727958,0.627338069679772,0.0250676983198375,2.35016834396875,0.0414703722061359,32,0.718607052072158
"MTERF2","225341_at","MTERF2",0.534940167758152,-0.62701612661285,-0.0444982911659908,3.1548479096875,0.073652881046383,32,0.718840908739481
"LINC01981","1561877_at","LINC01981",0.535025046335605,0.626885045689942,0.01601278914575,2.12526762690625,0.0265096620996531,32,0.718904279401755
"VLDLR","209822_s_at","VLDLR",0.535056170410384,0.626836982452558,0.0935593814089057,3.32685587275,0.154902293304482,32,0.718904279401755
"CD80","1554519_at","CD80",0.535138964177136,-0.626709135660451,-0.0341369074331976,2.21025867925,0.0565305571806698,32,0.718963888773863
"SLC5A5","211123_at","SLC5A5",0.53516938543828,-0.62666216299705,-0.0240354967975698,2.26704377853125,0.0398056524511649,32,0.718963888773863
"ZSWIM1","223607_x_at","ZSWIM1",0.535320421511652,-0.626428973037166,-0.0362132289352224,2.79431688421875,0.0599957561293504,32,0.719120537934705
"USP1","202412_s_at","USP1",0.535493197366261,0.626162260776118,0.0429016418825912,2.96526394059375,0.0711069648570825,32,0.719192451571397
"ZNF567","235648_at","ZNF567",0.53549433721301,0.626160501357326,0.0381463247125513,2.878717899625,0.0632254821348081,32,0.719192451571397
"CYGB","1553572_a_at","CYGB",0.535520491603499,-0.626120131098549,-0.0299663675789477,2.50164226475,0.0496708454246479,32,0.719192451571397
